smiles,c9h10n2o2pf2cl
C=C(F)OC=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1,0.9248488132162048
C=C(F)OC=NNP=C=CC(C=CCl)=C(F)CO,0.9248488132162048
C=C(F)OC=CCPNN=C(CCl)C(=O)F,0.9248488132162048
C=C(F)OC=CC(F)=CNP=CN(C=O)C(=C)Cl,0.9248488132162048
C=C(F)OC=CC(=C)PNN(CCl)C(=O)F,0.9248488132162048
C=C(F)OC=C(C)PNN=C(CCl)C(=O)F,0.9248488132162048
C=C(F)OC1C2C(=CC(F)=C2Cl)C=[PH]1NN=CO,0.9248488132162048
C=C(F)OC1C(O)=NN[PH]1=CC1=C(Cl)CC(F)=C1,0.9248488132162048
C=C(F)OC1=NN[PH](CC2=CC(F)OC(Cl)=C2)=C1,0.9248488132162048
C=C(F)OC1=NN2C=C(Cl)OC(F)C=CC[PH]2=C1,0.9248488132162048
C=C(F)OC(=C)CSPNN=C(SCCl)C(=O)F,0.9248488132162048
C=C(F)OC(=C)C(F)=CNP=CN(C=O)C(=C)Cl,0.9248488132162048
C=C(F)NC(=O)PNC=C(F)COC(=C)Cl,0.9248488132162048
C=C(F)NC(=O)C=PNCC(F)OC(=C)Cl,0.9248488132162048
C=C(F)NC(=O)C=PNC=C(F)C=COC(=C)Cl,0.9248488132162048
C=C(F)CC(O)=CPNN=C(CCl)C(=O)F,0.9248488132162048
C=C(F)CC(O)=CC1PNN=C(CCl)C1([O-])F,0.9248488132162048
C=C(F)CC(F)=CNP=CN(C=O)C(=C)Cl,0.9248488132162048
C=C(F)CC(F)=CNP=CC(O)=NC(=C)Cl,0.9248488132162048
C=C(F)CC(F)=CNP=CC(=O)NC(=C)Cl,0.9248488132162048
C=C(F)C=NN[PH]1=CC(F)=C(Cl)OC=CC1,0.9248488132162048
C=C(F)C=CC(=C)PNN=C(CCl)C(=O)F,0.9248488132162048
C=C(F)C1=CC(=[PH]2NN=C(O)C2OCF)C=C1Cl,0.9248488132162048
C=C(F)C(Cl)=CC=[PH]1NN=COC1C(O)F,0.9248488132162048
C=C(Cl)OOC(F)C=NNP=CCC=CF,0.9248488132162048
C=C(Cl)OOC(F)=NNP=CCC=CCF,0.9248488132162048
C=C(Cl)ON1C=PN(C=C(F)COCF)C1,0.9248488132162048
C=C(Cl)OCC(F)=CNP=CC(=O)NCF,0.9248488132162048
C=C(Cl)OCC(F)=CC#CPNN=CC[O-],0.9248488132162048
C=C(Cl)OCC(F)=CC#CP(F)NN=CC[O-],0.9248488132162048
C=C(Cl)OC(F)C=CC[PH]1=NN=CC(F)O1,0.9248488132162048
C=C(Cl)OC(F)C#CC[PH](=C)NN=C(O)F,0.9248488132162048
C=C(Cl)NOC=PNC=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)NC(=O)C=PSN(S)C(F)COC=CF,0.9248488132162048
C=C(Cl)NC(=O)C=PNC=C(F)OCOC=CF,0.9248488132162048
C=C(Cl)NC(=O)C=PNC=C(F)COOC(=C)F,0.9248488132162048
C=C(Cl)NC(=O)C=PNC=C(F)COCF,0.9248488132162048
C=C(Cl)NC(=O)C=PNC=C(F)CC=CF,0.9248488132162048
C=C(Cl)NC(=O)C=PNC(O)=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)NC(=O)C=PNC(F)COC=CF,0.9248488132162048
C=C(Cl)NC(=O)C=PNC(F)COC(=C)F,0.9248488132162048
C=C(Cl)NC(=O)C(O)=PNC=C(F)COC=CF,0.9248488132162048
C=C(Cl)N=COPNC=C(F)COC=CF,0.9248488132162048
C=C(Cl)N=CC=PNC=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)N=C(O)PNC=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)N=C(O)C=PNC=C(F)COCF,0.9248488132162048
C=C(Cl)N=C(O)C=PNC=C(F)C(O)CF,0.9248488132162048
C=C(Cl)N=C(O)C=PNC(F)COC(=C)F,0.9248488132162048
C=C(Cl)N=C(O)C(S)=PNC(F)COC(=C)SF,0.9248488132162048
C=C(Cl)N=C(NOF)C(=O)C=C1C=[SH]#P(Br)C(F)C1,0.9248488132162048
C=C(Cl)N=C(C=PNC=C(F)COC(=C)F)OO,0.9248488132162048
C=C(Cl)N=C(C=O)C=PNC=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)N=C(C)PN=C=C(F)COC(=C)F,0.9248488132162048
C=C(Cl)N=C(C)OC=PNC=C(F)COC(=O)F,0.9248488132162048
C=C(Cl)N(C=O)C=PNC=C(F)COCF,0.9248488132162048
C=C(Cl)CN=C(NC(=O)F)C(O)=COPC(=C)F,0.9248488132162048
C=C(Cl)CN=C(NC(=O)F)C(=S)C=[SH]#[PH]C(=C)F,0.9248488132162048
C=C(Cl)CN=C(C(O)=C=[SH]#[PH]C(=C)F)N(Br)C=O,0.9248488132162048
C=C(Cl)C1C(F)=CC[PH]2=NN=CC1(F)OC2,0.9248488132162048
C=C(Cl)C(=NNPCC=C1C=CC(F)O1)C(=O)F,0.9248488132162048
C=C(Cl)C(=NNPCC1=COCC(F)=C1)C(=O)F,0.9248488132162048
C=C(Cl)C(=NNPCC1=COC=C(F)C1)C(=O)F,0.9248488132162048
C=C(Cl)C(=NNPCC1=C(F)CC(O)=C1)C(=O)F,0.9248488132162048
C=C(C=PNN=CC(O)F)C1=CC(F)OC(Cl)=C1,0.9248488132162048
C=C(C=NNP=C=CC(C=CCl)=C(F)CO)OF,0.9248488132162048
C=C(C=C1CC(F)=CO1)PNN=C(CCl)C(=O)F,0.9248488132162048
C=C(C=C(F)C=CC=O)PNN=C(CCl)C(=O)F,0.9248488132162048
C=C(C=C(F)C=C1CO1)PNN=C(CCl)C(=O)F,0.9248488132162048
C=C(C1=CC(F)=C(Cl)OC1)[PH]1=CC(C(O)F)=NN1,0.9248488132162048
C=C(C1=C(O)C(F)C(Cl)=C1)[PH]1=CC(O)(F)C=NN1,0.9248488132162048
C=C(C1=C(F)COC(O)=C1)[PH]1=C(Cl)C(F)C=NN1,0.9248488132162048
C=C(C(Cl)=C=C=PNCO)C(F)=CN=CC(O)F,0.9248488132162048
C=C(Br)CN=C(NC(=O)F)C(O)=C=[SH]#[PH]C(=C)F,0.9248488132162048
C=C(Br)CN=C(NC(=O)Cl)C(O)=C=[SH]#[PH]C=CF,0.9248488132162048
C=C(Br)CN=C(NC(=O)Cl)C(O)=C=[SH]#[PH]C(=C)F,0.9248488132162048
C#[N+]OC1=CC[PH](NN=CF)=CC=C(Cl)OC1F,0.9248488132162048
C#CN(N=C(CCl)C(=O)F)PCC=CC=C(O)F,0.9248488132162048
C#CC[PH](=CC=C(Cl)OCF)[N-]N=CC(O)F,0.9248488132162048
C#CC=C(Cl)N=C(O)PNC=C(F)COC(=C)F,0.9248488132162048
C#CC(F)=CC=CCPNNC(Cl)C(=O)F,0.9248488132162048
C#CC(Cl)N=C(O)C=PNC=C(F)COC(=C)F,0.9248488132162048
[O-]Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.8824969025845955
[O-]OCC(F)=C(C=C=PNN=CC(O)F)C=CCl,0.8824969025845955
[O-]OC1(F)C=NN[PH]2=CC=C(Cl)OC=C(F)C1C2,0.8824969025845955
[O-]OC(F)C=NN[PH]1=CC=C(Cl)OC(F)C=C=C1,0.8824969025845955
[O-]OC(F)C=NN[PH]1=CC2=C(Cl)C=C(F)OC2C1,0.8824969025845955
[O-]OC(F)C1=NN[PH](CC2=CC(F)=C(Cl)OC2)=C1,0.8824969025845955
[O-]N1N=C(C(O)F)C(Cl)=C(F)C2C=[PH]1CC2=CO,0.8824969025845955
[O-]CC=NN[PH](=C=[O+]Cl)CC1=C(Cl)C=C(F)C1,0.8824969025845955
[O-]CC=NN[PH](=C=[O+]Cl)=CC1=C(F)COC(F)=C1,0.8824969025845955
[O-]CC1=NN[PH](C=CC2=C(F)COC(F)=C2)=C1Cl,0.8824969025845955
[O-]CC1=NNN[PH](CC2=C(F)COC2F)=C1Cl,0.8824969025845955
[O-]CC(CCl)=NNPC1C=C(F)OCC1F,0.8824969025845955
[O-]C=CC(C=C=PNN=CC(O)F)=C(F)CO,0.8824969025845955
[O-]C1CNN[PH](CC2=C(SF)COC(F)=C2)=C1Cl,0.8824969025845955
[O-]C1C=NN[PH](CC=C(F)COCF)=C1Cl,0.8824969025845955
[O-]C1C=C(C[PH]2=CC(O)(F)C=NN2)C=C(Cl)O1,0.8824969025845955
[O-]C1C2C(F)=CC(Cl)=C2C=[PH]1NN=CC(O)(O)F,0.8824969025845955
[O-]C1=COC(Cl)=C2C=[PH](NN=CC(O)F)CC12,0.8824969025845955
[O-]C1=CC=[PH]2CC(C=C(Cl)O1)OC(F)C=NN2,0.8824969025845955
[O-]C1=CC(Cl)=C2C=[PH](NN=CO)C(OCF)C12,0.8824969025845955
[O-]C1=C2C=[PH](NN=CO)C(OCF)C2=C(Cl)C1,0.8824969025845955
[O-]C1=C2C=[PH](NN=CC(O)F)CC2C=C(F)O1,0.8824969025845955
[O-]C1=C2C=[PH](NN=CC(O)F)CC2C=C(Cl)O1,0.8824969025845955
[O-]C1=C2C=[PH](NN=CC(O)F)CC2=C(F)CO1,0.8824969025845955
[O-]C1=C(C=[PH]2NN=C(O)C2C(O)F)CC(F)=C1,0.8824969025845955
[O-]C1(O)C=NN[PH]2=CC=C(Cl)OC=C(F)C1C2,0.8824969025845955
[O-]C(OF)C1C2C(F)=CC(Cl)=C2C=[PH]1NN=CO,0.8824969025845955
[O-]C(O)C=NNP=C=CC(C=CCl)=C(F)CO,0.8824969025845955
[O-]C(O)C1=NN[PH](CC2=C(F)COC(Cl)=C2)=C1,0.8824969025845955
[O-]C(F)C=NN[PH](=CC=CSCl)CC#CC(O)F,0.8824969025845955
[O-]C(F)C(CSCl)=NNP1CC=C(O)C=C(F)C1,0.8824969025845955
[N-]=CC(F)=CC=CCPNN=C(CCl)C(=O)F,0.8824969025845955
[N-]=CC(F)=C(C=CO)C[PH]1=C(Cl)C(F)C=NN1,0.8824969025845955
[N-]=C=[PH]1CC(F)=C(Cl)OC(NN=CC(O)F)C1,0.8824969025845955
[N-]=C=C(F)CC(=CCPNN=C(CCl)C(=O)F)SO,0.8824969025845955
[N-]=C(F)C(CCl)=NNPC1C=C(O)C=C(F)C1,0.8824969025845955
[N-]=C(F)C(CCl)=NNPC1=CC=C(F)COC1,0.8824969025845955
Oc1cc(N=C[PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(F)ccc1C[PH]1=C(Cl)C(F)C=NN1,0.8824969025845955
Oc1cc(C[PH]2=CC(F)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=CC(Cl)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=CC(C(F)Cl)=NN=N2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)CC=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(F)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)CN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)C=[O+]N2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2F)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2)c(CCl)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2)c(C(F)F)o1,0.8824969025845955
Oc1cc(C[PH]2=C(F)C(Cl)(Cl)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)CC=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2Cl)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(N=CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(CCl)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(C=NF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(F)C(F)=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(Cl)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(Cl)C(=NF)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C[PH]2=C(CF)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C=N[PH]2=C(F)C(Cl)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C=N[PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.8824969025845955
Oc1cc(C(F)[PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.8824969025845955
Oc1c[n+](C[PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.8824969025845955
O[N+]1(F)C=NN=[PH](CC2=C(Cl)C=C(F)OC2)C1,0.8824969025845955
OP1(NN=CC(F)F)=CC2=C(Cl)OCC(F)=C2C1,0.8824969025845955
OOCC1=NN[PH](CC=CCl)=C=CC(F)=C1Cl,0.8824969025845955
OOC=NC(F)[PH](=CCl)CC1C=CC(F)=C1,0.8824969025845955
OOC(F)C=NSN[PH]1=CC2=C(F)OC(Cl)=CC2C1,0.8824969025845955
OOC(F)C1C(O)=NN(S)[PH]1=CC1=C(Cl)CC(F)=C1,0.8824969025845955
ON=C=NN[PH]1=CC2=CC(F)=C(Cl)C2C1OCF,0.8824969025845955
ON=C=NN[PH]1=CC2=C(Cl)C=C(F)C2C1C(O)F,0.8824969025845955
ON=C(F)C=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1,0.8824969025845955
ON=C(F)C=NNP=CCC1=COC(F)=C(Cl)C1,0.8824969025845955
OCc1occc1C[PH]1=C(F)C(Cl)C=NN1,0.8824969025845955
OCc1occc1C[PH]1=C(Cl)C(F)C=NN1,0.8824969025845955
OC[N-]C[PH]1=C=CC(F)=C(Cl)C(C(O)F)=NN1,0.8824969025845955
OCN[PH]1=CC2=CC(F)=C(Cl)C2C1OCF,0.8824969025845955
OCN[PH]1=CC2=CC(F)=C(Cl)C2C1COF,0.8824969025845955
OCN[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)F,0.8824969025845955
OCN[PH]1=CC2=C(F)CC(Cl)=C2C1OCF,0.8824969025845955
OCN[PH]1=CC2=C(F)C=C(Cl)C2C1OCF,0.8824969025845955
OCN[PH]1=CC2=C(Cl)CC(F)=C2C1OCF,0.8824969025845955
OCN[PH]1=CC2=C(Cl)CC(F)=C2C1COF,0.8824969025845955
OCN[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)F,0.8824969025845955
OCN[PH]1=CC2=C(Cl)C=C(F)C2C1OCF,0.8824969025845955
OCN[PH]1=CC2=C(Cl)C=C(F)C2C1COF,0.8824969025845955
OCN[PH]1=CC2=C(Cl)C=C(F)C2C1C(O)F,0.8824969025845955
OCN[PH]1=C2C=C(F)CC(Cl)=C2C1OCF,0.8824969025845955
OCNP=Cc1c(Cl)cnc(F)c1N=CC(O)F,0.8824969025845955
OCNP=CC=C(Cl)CC(F)=C=CC(O)F,0.8824969025845955
OCNP=CC1=CCC(F)=C1N=CC(O)F,0.8824969025845955
OCNP=CC1=CC(F)=C(Cl)C1CC(O)F,0.8824969025845955
OCNP=CC1=CC(Cl)=C(F)C1COCF,0.8824969025845955
OCNP=CC1=CC(Cl)=C(F)C1CC(O)F,0.8824969025845955
OCNP=CC1=C(F)CC(F)=C1N=CC(O)F,0.8824969025845955
OCNP=CC1=C(Cl)CC(F)=C1N=CN=C(O)F,0.8824969025845955
OCNP=CC1=C(Cl)CC(F)=C1N=CC(O)Cl,0.8824969025845955
OCNP=CC1=C(Cl)CC(F)=C1N=CC(F)=NO,0.8824969025845955
OCNP=CC1=C(Cl)CC(F)=C1CCOF,0.8824969025845955
OCNP=CC1=C(Cl)CC(Cl)=C1N=CC(O)F,0.8824969025845955
OCNP=CC1=C(Cl)C=C(F)C1COCF,0.8824969025845955
OCNP=CC1=C(Cl)C=C(Cl)C1N=CC(O)F,0.8824969025845955
OCNP=C=C=C(F)CC(F)=CN=CC(O)F,0.8824969025845955
OCNP=C=C=C(Cl)CC(F)=CN=CC(O)Cl,0.8824969025845955
OCNP=C=C=C(Cl)CC(Cl)=CN=CC(O)F,0.8824969025845955
OCNP=C1C=CC(F)C(Cl)=C1COCF,0.8824969025845955
OCNP=C1C=C(F)CC(Cl)=C1COCF,0.8824969025845955
OCNC1=NN[PH]2=C1C1=C(F)OCC(Cl)=C1C2,0.8824969025845955
OCCC(O)=NNP=CC1=C(Cl)C=C(F)C1,0.8824969025845955
OCC=NN[PH]1=CC=C(F)OC(Cl)C#CC1,0.8824969025845955
OCC=NN[PH]1=CC=C(F)OC(Cl)=C=CC1,0.8824969025845955
OCC=NN[PH]1=CC=C(Cl)OCC(F)=C=C1,0.8824969025845955
OCC=NN[PH]1=CC=C(Cl)OC(F)C#CC1,0.8824969025845955
OCC=NN[PH]1=CC2OC(Cl)=C(F)C=C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=CC(F)OC(Cl)=C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(F)OC=C(F)C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(F)C(Cl)C(O)=C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(Cl)OCC(F)=C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(Cl)OC=C(F)C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(Cl)OC(F)C=C2C1,0.8824969025845955
OCC=NN[PH]1=CC2=C(Cl)C=C(F)OC2C1,0.8824969025845955
OCC=NNP=CCC1=COC(F)=C(Cl)C1,0.8824969025845955
OCC=NNP=CCC1=CC(F)OC(Cl)=C1,0.8824969025845955
OCC=NNP=CCC1=C(F)COC(Cl)=C1,0.8824969025845955
OCC=NNP=CCC1=C(F)C=C(Cl)OC1,0.8824969025845955
OCC=NNP=C=CC(C=CCl)=C(F)CO,0.8824969025845955
OCC=NN=[PH]1CC2=C(Cl)C=C(F)OC2C1,0.8824969025845955
OCC=NN1C=[PH]1CC1=COC(Cl)=C(F)C1,0.8824969025845955
OCC=NC=C(F)CC(Cl)=C=C=PNCO,0.8824969025845955
OCC=NC1=C(F)CC(Cl)=C1C=PNCO,0.8824969025845955
OCC=C(C=C=PNN=COCF)C=CCl,0.8824969025845955
OCC=C(C=C=PNN=CCOF)C=CCl,0.8824969025845955
OCC=C(C=C=PNN=CC(O)F)C=CCl,0.8824969025845955
OCC1C(O)=NN[PH]1=CC1=C(Cl)CC(F)=C1,0.8824969025845955
OCC1C(O)=NN[PH]1=CC1=C(Cl)C=C(F)C1,0.8824969025845955
OCC1C(O)=NN[PH]1=C1C=C(F)CC(Cl)=C1,0.8824969025845955
OCC1=NPC(C=C(Cl)C=CF)CC(F)O1,0.8824969025845955
OCC1=NN[PH](CC2=CC(F)OC(Cl)=C2)=C1,0.8824969025845955
OCC1=NN[PH](CC2=C(F)COC(F)=C2)=C1,0.8824969025845955
OCC1=NN[PH](CC2=C(F)COC(Cl)=C2)=C1,0.8824969025845955
OCC1=NN[PH](CC2=C(Cl)COC(F)=C2)=C1,0.8824969025845955
OCC1=NN[PH](=CC2=CC(F)OC(Cl)=C2)C1,0.8824969025845955
OCC(F)=C(C=CCl)SC=C=PNN=CC(O)(O)F,0.8824969025845955
OCC(F)=C(C=CCl)C[PH]1=C(F)COC(Cl)=N1,0.8824969025845955
OCC(F)=C(C=CCl)C=CNN=CC(O)F,0.8824969025845955
OCC(F)=C(C=C=[PH]=[O+]N=CC(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=[O+]NN=CC(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=COCF)COCl,0.8824969025845955
OCC(F)=C(C=C=PNN=COCF)C=CF,0.8824969025845955
OCC(F)=C(C=C=PNN=COCF)C=C(Cl)Cl,0.8824969025845955
OCC(F)=C(C=C=PNN=COCCl)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=COC(F)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CN=C(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CCOF)OCCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CCOF)C=CF,0.8824969025845955
OCC(F)=C(C=C=PNN=CCOCl)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC=NOF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(O)F)C=CF,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(O)F)C=C(F)Cl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(O)F)C(Cl)=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(O)Cl)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(O)(F)Cl)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=CC(Cl)OF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=C=[O+]COF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=C(F)COF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=C(F)C(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=C(Cl)COF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNN=C(Cl)C(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PNCC(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PN=[PH]=CC(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PN=NN=CCOF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PN=NN=CC(O)F)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PN(F)N=CCOF)C=CCl,0.8824969025845955
OCC(F)=C(C=C=PCl)C=C=PNN=CC(O)F,0.8824969025845955
OCC(Cl)=C(C=C=PNN=COCF)C=CCl,0.8824969025845955
OCC(Cl)=C(C=C=PNN=CCOF)C=CCl,0.8824969025845955
OCC(Cl)=C(C=C=PNN=CC(O)F)C=CCl,0.8824969025845955
OC=[O+]N[PH]1=CC2=C(F)C=C(Cl)C2C1OCF,0.8824969025845955
OC=[N+](F)C(C=C=PNN=CC(O)F)C=CCl,0.8824969025845955
OC=N[O+]1C2C(Cl)=C(F)C=CC=[PH]1C2OCF,0.8824969025845955
OC=NP[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)F,0.8824969025845955
OC=NPP=CC1=CC(F)=C(Cl)C1COCF,0.8824969025845955
OC=NON1C(C(O)F)C2(F)CC(Cl)=CC=[PH]12,0.8824969025845955
OC=NN[PH]1SC2C=C(F)CC(Cl)=C2C1OCF,0.8824969025845955
OC=NN[PH]1=Cc2cc(F)c(Cl)nc2C1COF,0.8824969025845955
OC=NN[PH]1=Cc2c(Cl)ncc(F)c2C1OCF,0.8824969025845955
OC=NN[PH]1=Cc2c(Cl)ncc(F)c2C1COF,0.8824969025845955
OC=NN[PH]1=C[N+]2=C(F)OC(Cl)=CC2C1CF,0.8824969025845955
OC=NN[PH]1=CC2=[N+](Cl)C=C(F)C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=COC(Cl)=CC2C1CF,0.8824969025845955
OC=NN[PH]1=CC2=CCC(F)=C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=CCC(F)=C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CCC(Cl)=C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CC=C(F)C2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=CC=C(Cl)C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)C(F)=C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=CC2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=CC2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(F)C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(F)C2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(F)C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2N=C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1OCCl,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1OC(F)F,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1N=CO,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1COCl,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1CO,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)Cl,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)(F)Cl,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1C(Cl)OF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1C#[PH]OF,0.8824969025845955
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1(F)OCF,0.8824969025845955
OC=NN[PH]1=CC2=CC(Cl)C(Cl)=C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=CC(Cl)=C(Cl)C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=CC(Cl)=C(Cl)C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=C(F)OC(F)=CC2C1CF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1CCl,0.8824969025845955
OC=NN[PH]1=CC2=C(F)CC(F)=C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)CC(F)=C2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)CC(F)=C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=C(F)CC(Cl)=C2C1ON=CF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)CC(Cl)=C2C1OCCl,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(F)C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(F)C2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(F)C2C1C(O)F,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(Cl)C2C1OCCl,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(Cl)C2C1N=CO,0.8824969025845955
OC=NN[PH]1=CC2=C(F)C=C(Cl)C2C1CO,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)[N-]C(F)C2C1OCF,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)OCC(F)=C2C1C(F)F,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)OC(Cl)=CC2C1CF,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC=C2C1COF,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2[SH]1C#CCOF,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1ON=CF,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1N=CO,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1COCl,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1CO,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)Cl,0.8824969025845955
OC=NN[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)(F)Cl,0.8824969025845955
