smiles,mestranol-similarity
COc1ccc2c(c1)CCC1C2CCC2(OC)C1CCC2(O)C#N,0.9473684210526315
CNC12CCC3c4ccc(OC)cc4CCC3C1CCC2([O-])C#[O+],0.9473684210526315
CNC12CCC3c4ccc(OC)cc4CCC3C1CCC2([O-])C#N,0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2([O-])C#[SH],0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2([O-])C#[O+],0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2([O-])C#N,0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2(O)C#[SH],0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2(O)C#P,0.9473684210526315
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2(O)C#N,0.9473684210526315
C#SC1([O-])COCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#SC1(O)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#CC1(N)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#CC1(F)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#CC1(Cl)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#CC1(C)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9473684210526315
C#CC1(SC)CC2C3CCc4cc(OC)ccc4C3CCC21O,0.9471264367816091
C#CC1(CN)CC2C3CCc4cc(OC)ccc4C3CCC21O,0.9471264367816091
C#CSC12CCC3c4ccc(OOC)cc4CCC3C1CCC2(C)[O-],0.9469214437367303
C#CSC12CCC3c4ccc(OOC)cc4CCC3C1CCC2(C)O,0.9469214437367303
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#C,0.9469214437367303
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#C,0.9469214437367303
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCOC2([O-])C#C,0.9469214437367303
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCOC2(O)C#C,0.9469214437367303
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCNC2(O)C#C,0.9469214437367303
C#COC12CCC3c4ccc(OOC)cc4CCC3C1CCC2(C)O,0.9469214437367303
C#CNC12CCC3c4ccc(OOC)cc4CCC3C1CCC2(C)[O-],0.9469214437367303
C#CC1([O-])OCCC2C3CCc4cc(OOS)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])OCCC2C3CCc4cc(ON=S)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])OCCC2C3CCc4cc(ON=O)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])OCCC2C3CCc4cc(OC=O)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])OCCC2C3CCc4cc(OC=C)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])NCCC2C3CCc4cc(OC#N)ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OOO)ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OON)ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OC=O)ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OC=C)ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OC#[SH])ccc4C3CCC21C,0.9469214437367303
C#CC1(O)OCCC2C3CCc4cc(OC#N)ccc4C3CCC21C,0.9469214437367303
C#CC1([O-])CCC2C3CCc4cc(OC(=O)POC)ccc4C3CCC21C,0.9466263846928499
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C(C)=C=O,0.9466263846928499
C#CC1([O-])OCCC2C3CCc4cc([O-])ccc4C3CCC21C,0.9465301478953356
C#CC1([O-])OCCC2C3CCc4cc(O)ccc4C3CCC21C,0.9465301478953356
C#CC1(O)OCCC2C3CCc4cc([O-])ccc4C3CCC21C,0.9465301478953356
C#CC1(O)OCCC2C3CCc4cc(O)ccc4C3CCC21C,0.9465301478953356
C#CC1(C)CCC2C3CCc4ccc(OC)cc4C3CCC21C,0.9465301478953356
C#CC1(C)CCC2C3CCc4cc(C)ccc4C3CCC21CO,0.9465301478953356
C#CC1(SO)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9463722397476341
C#CC1(OO)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9463722397476341
C#CC1(OO)CNCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9463722397476341
C#CC1(NO)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9463722397476341
C#CC1(CO)NSCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9463722397476341
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(S)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(S)C#[PH]O,0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(S)C#C[O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(P)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(P)C#[PH]O,0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(N)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(N)C#[PH]O,0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(F)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(F)C#[PH]O,0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(Cl)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(C)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(C)C#[PH]O,0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(C)C#C[O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(Br)C#[PH][O-],0.9460946094609461
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(Br)C#[PH]O,0.9460946094609461
C#CCC12CCC3c4ccc(OC)cc4CCC3C1CC2(C)C#C,0.9460946094609461
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21OCN,0.9460946094609461
C#CC1(N)CC2C3CCc4cc(OC)ccc4C3CCC21CC[O-],0.9460946094609461
C#CC1(C)CC2C3CCc4cc(OC)ccc4C3CCC21CC#[O+],0.9460946094609461
CNOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]C,0.9456869009584664
CCOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]C,0.9456869009584664
C#CC1(CO)CCC2C3CCc4ccc(OC)cc4C3CCC21C,0.9455337690631809
C#CC1([O-])CC2C3CCc4cc(OC(N)=O)ccc4C3CCC21C,0.9453734671125975
C#CC1([O-])CC2C3CCc4cc([O-])ccc4C3CCC21C,0.945273631840796
C#CC1([O-])CC2C3CCc4cc(Cl)ccc4C3CCC21C,0.945273631840796
C#CC1(O)CC2C3CCc4cc(S)ccc4C3CCC21C,0.945273631840796
C#CC1(O)CC2C3CCc4cc(P)ccc4C3CCC21C,0.945273631840796
C#CC1(O)CC2C3CCc4cc(O)ccc4C3CCC21C,0.945273631840796
COc1ccc2c(c1)CCC1C2CCC23C#CCC2(O)CCC13,0.9452054794520547
C#CC12CCC3c4ccc(OC)cc4CCC3C1CCC2(C)P,0.9452054794520547
C#CC12CCC3c4ccc(OC)cc4CCC3C1CCC2(C)N,0.9452054794520547
C#CC12CCC3c4ccc(OC)cc4CCC3C1CCC2(C)F,0.9452054794520547
C#CC12CCC3c4ccc(OC)cc4CCC3C1CCC2(C)Cl,0.9452054794520547
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CC(=O)F,0.9451476793248945
C#CC1(OC(=O)O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9442755825734548
C#CC1(F)CC(O)C2C3CCc4cc(OC)ccc4C3CCC21C,0.9442622950819671
C#S#CC12CCC3c4ccc(OC)cc4CCC3C1CC2(C)O,0.9438717067583047
C#CC12CCC3c4ccc(OC)cc4CCC3C1CC2(C)CO,0.9438717067583047
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21C=C,0.9438717067583047
C#CC1(O)CC2C3CCc4cc(OC)ccc4C3CCC21OF,0.9438717067583047
C#CC1([O-])CCCC2C3CCc4cc(OC)ccc4C3CCC21C(C)=O,0.9437751004016064
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21C(C)=O,0.9437751004016064
C#CC1(O)CCCC2C3CCc4cc(OC(=O)O)ccc4C3CCC21C,0.9435897435897436
C#CC1([O-])CCC2C3CCc4cc(SOC=O)ccc4C3CCC21C,0.9431939978563773
C#CC1(O)CCC2C3CCc4cc(SOC=S)ccc4C3CCC21C,0.9431939978563773
C#CC1(O)CCC2C3CCc4cc(POCP)ccc4C3CCC21C,0.9431939978563773
C#CC1(O)CCC2C3CCc4cc(ONOOCC)ccc4C3CCC21C,0.9430894308943089
C#CC1(O)CCC2C3CCc4cc(OCOOCC)ccc4C3CCC21C,0.9430894308943089
C#CC1(NC#[PH][O-])CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9430894308943089
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21C(C)=O,0.9429824561403508
C#CC1(SC)CCC2C3CCc4cc(OO)ccc4C3CCC21C,0.9429824561403508
C#CC1(SC)CCC2C3CCc4cc(OC)ccc4C3CCC21S,0.9429824561403508
C#CC1(SC)CCC2C3CCc4cc(OC)ccc4C3CCC21N,0.9429824561403508
C#CC1(OO)CC[SH]2C3CCc4cc(OC)ccc4C3CCC21C,0.9429824561403508
C#CC1(OO)CCC2[SH]3CCc4cc(OC)ccc4C3CCC21C,0.9429824561403508
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21S,0.9429824561403508
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21N,0.9429824561403508
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21F,0.9429824561403508
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21Cl,0.9429824561403508
C#CC1(NC)CCC2C3CCc4cc(O[O-])ccc4C3CCC21C,0.9429824561403508
C#CC1(CC)CCC2C3CCc4cc(OO)ccc4C3CCC21C,0.9429824561403508
C#CC1(CC)CCC2C3CCc4cc(OC)ccc4C3CCC21N,0.9429824561403508
C#CC1(O)CCC2C3CCc4cc(POC(C)=O)ccc4C3CCC21C,0.9428868120456905
C#CC1(O)CCC2C3CCc4cc(COC(C)=O)ccc4C3CCC21C,0.9428868120456905
C#CC1(OO)CCC2C3CCc4cc(COC)ccc4C3CCC21C,0.9426751592356687
C#CC1(OC)CCC2C3CCc4cc(OSC)ccc4C3CCC21C,0.9426751592356687
C#CC1(OC)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9426751592356687
C#CC1(OC)CCC2C3CCc4cc(OOC)ccc4C3CCC21C,0.9426751592356687
C#CC1(OC)CCC2C3CCc4cc(ONC)ccc4C3CCC21C,0.9426751592356687
C#CC1(OC)CCC2C3CCc4cc(OCC)ccc4C3CCC21C,0.9426751592356687
C#CC1(CC)CCC2C3CCc4cc(OOC)ccc4C3CCC21[O-],0.9426751592356687
C#CC1(CC)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9426751592356687
C#CC1(CC)CCC2C3CCc4cc(OOC)ccc4C3CCC21C,0.9426751592356687
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21COC,0.9419795221843003
C#CC1([O-])CCC2C3CCc4cnccc4C3CCC21C,0.9417596034696407
C#CC1(C)CC2C3CCc4cc(OC)ccc4C3CCC21Cl,0.9414575866188769
C#CC1(O)CCCC2C3CCc4cc(OOOOC)ccc4C3CCC21C,0.9409409409409408
C#CCC12CCC3c4ccc(OC)cc4CCC3C1CC2([O-])C#CC,0.940928270042194
C#CC1([O-])CCC2C3CCc4cc(OOC)ccc4C3CC(=O)C21C,0.940928270042194
C#CC1([O-])CCC2C3CC[n+]4cc(OC)ccc4C3CCC21Cl,0.9406392694063928
C#CC1([O-])CC=C2C3CCc4cc(OC)ccc4C3CCC21C,0.9406392694063928
C#CC1(O)N=CC2C3CCc4cc(OC)ccc4C3CCC21C,0.9406392694063928
C#CC1(O)CCC2C3CC#S4=CC(OC)=CC=C4C3CCC21C,0.9406392694063928
C#CC(O)C1(C)CCC2c3ccc(OC)cc3CCC2C1CC,0.9406392694063928
C#CC1(O)CCC2C3CCc4cc(OP)c(OC)cc4C3CCC21C,0.9404388714733543
C#CC1(O)CCC2C3CCc4cc(OCl)c(OC)cc4C3CCC21C,0.9404388714733543
C#COc1ccc2c(c1)CCC1C2CCC2(O)C1CCC2(C)C#C,0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[SH],0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[O+],0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#N,0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[SH],0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#P,0.9403973509933775
C#COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#N,0.9403973509933775
C#CC1(S)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9403973509933775
C#CC1(P)CCC2C3CCc4cc(OOC)ccc4C3CCC21[O-],0.9403973509933775
C#CC1(P)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9403973509933775
C#CC1(O)CCC2C3CCc4cc(NOC)ccc4C3CCC21O,0.9403973509933775
C#CC1(F)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9403973509933775
C#CC1(Cl)CCC2C3CCc4cc(OOC)ccc4C3CCC21[O-],0.9403973509933775
C#CC1(Cl)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(OSO)ccc4C3CCC21C,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(OS#C)ccc4C3CCC21O,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(OO[O-])ccc4C3CCC21C,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(OOO)ccc4C3CCC21C,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(ON[O-])ccc4C3CCC21C,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(ONO)ccc4C3CCC21C,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(ON=O)ccc4C3CCC21O,0.9403973509933775
C#CC1(C)CCC2C3CCc4cc(OCBr)ccc4C3CCC21[O-],0.9403973509933775
C#CC1(Br)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,0.9403973509933775
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2([O-])S,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2([O-])P,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2([O-])F,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2([O-])Cl,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2(O)S,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2(O)P,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2(O)F,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2(O)Br,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC2(N)O,0.9402985074626865
COc1ccc2c(c1)CCC1C2CCC2(SC#[O+])C1CCC2(C)[O-],0.9398907103825136
COc1ccc2c(c1)CCC1C2CCC2(SC#N)C1CCC2(C)O,0.9398907103825136
COc1ccc2c(c1)CCC1C2CCC2(OC#N)C1CCC2(C)O,0.9398907103825136
COc1ccc2c(c1)CCC1C2CCC2(C)C1SCCC2([O-])C#N,0.9398907103825136
COc1ccc2c(c1)CCC1C2CCC2(C)C1SCCC2(O)C#N,0.9398907103825136
COc1ccc2c(c1)CCC1C2CCC2(C)C1OCCC2(O)C#P,0.9398907103825136
C#SC1([O-])CCC2C3CCc4cc(OC)ccc4C3CCC21CC,0.9398907103825136
C#SC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21OC,0.9398907103825136
C#CC1([O-])CSCC2C3CCC4=[SH]C(OC)=CC=C4C3CCC21C,0.9398907103825136
C#CC1(S)CCC2C3CCc4cc(OC)ccc4C3CCC21OC,0.9398907103825136
C#CC1(P)CCC2C3CCc4cc(OC)ccc4C3CCC21OC,0.9398907103825136
C#CC1(O)CSCC2C3CCc4nc(OC)ccc4C3CCC21C,0.9398907103825136
C#CC1(O)CSCC2C3CCc4cc(OC)ccc4C3CCC21O,0.9398907103825136
C#CC1(O)CSCC2C3CCC4=[SH]C(OC)=CC=C4C3CCC21C,0.9398907103825136
C#CC1(F)CCC2C3CCc4cc(OC)ccc4C3CCC21OC,0.9398907103825136
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21C[O-],0.9395017793594305
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21CO,0.9395017793594305
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21CF,0.9395017793594305
C#CC1(OO)CCC2C3CCc4cc(OC)ccc4C3CCC21OC,0.9392033542976939
C#CC1(OO)CCC2C3CCc4cc(OC)ccc4C3CCC21CC,0.9392033542976939
C#CC1(O)N(C)SCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9392033542976939
C#CC1(O)C(O)CCC2C3CCc4cc(OO)ccc4C3CCC21C,0.9392033542976939
C#CC1(CC)CC2C3CCc4cc(OOC)ccc4C3CCC21C,0.9390919158361017
C#COC12CCC3c4ccc(C)cc4CCC3C1CCC2(C)O,0.9387755102040816
C#CC1(O)OCCC2C3CCc4cc(S)ccc4C3CCC21C,0.9387755102040816
C#CC1(O)OCCC2C3CCc4cc(P)ccc4C3CCC21C,0.9387755102040816
C#CC1(O)OCCC2C3CCc4cc(N)ccc4C3CCC21C,0.9387755102040816
C#CC1(O)OCCC2C3CCc4cc(Br)ccc4C3CCC21C,0.9387755102040816
C#CC1(O)CCC2C3CCc4ccc(OO)cc4C3CCC21C,0.9387755102040816
C#CC1(O)CCC2C3CCc4ccc(ON)cc4C3CCC21C,0.9387755102040816
C#CC1(C)CCC2C3CCc4cc(C)ccc4C3CCC21N[O-],0.9387755102040816
C#CC1(CC)CC2C3CCc4cc(OC)ccc4C3CCC21CBr,0.9385964912280702
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH][O-],0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]S,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]O,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]N,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]Cl,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]Br,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#CCl,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH][O-],0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]S,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]O,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]F,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]Cl,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]Br,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#P=N,0.9384288747346071
COOc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#CCl,0.9384288747346071
C=P#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21C,0.9384288747346071
C#CC1([O-])CCCC2C3CCc4cc(OC)ccc4C3C(NCl)CC21C,0.93812375249501
COc1ccc2c(c1)CCC1C2CCC2(C[O-])C1CC2(C)[O-],0.9380952380952381
COc1ccc2c(c1)CCC1C2CCC2(CO)C1CC2(C)O,0.9380952380952381
COc1ccc2c(c1)CCC1C2CCC2(CBr)C1CC2(C)[O-],0.9380952380952381
C#C[SH]1CCC2C3CCc4cc(OC)ccc4C3CCC21[O-],0.9380952380952381
C#C[SH]1CCC2C3CCc4cc(OC)ccc4C3CCC21O,0.9380952380952381
C#CN1CCC2C3CCc4cc(OC)ccc4C3CCC21[O-],0.9380952380952381
C#CN1CCC2C3CCc4cc(OC)ccc4C3CCC21O,0.9380952380952381
C#CC1CCC2C3CCc4cc(OC)ccc4C3CCC12O,0.9380952380952381
C#CCC12CCC3c4ccc(OC)cc4CCC3C1CC2(O)C(C)=O,0.9379600420609884
C#CC12CCC3c4ccc(OC)nc4CCC3C1CCC2(C)O,0.9374288964732651
C#CC12CCC3C4=C[SH]=C(OC)C=C4CCC3C1CCC2(C)O,0.9374288964732651
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[SH],0.9371671991480298
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[O+],0.9371671991480298
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#N,0.9371671991480298
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[SH],0.9371671991480298
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#P,0.9371671991480298
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#N,0.9371671991480298
C#CC1(O)CCC2C3CCc4cc(CC(C)=O)ccc4C3CCC21C,0.9371671991480298
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC[SH]2[O-],0.9368029739776952
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC[SH]2O,0.9368029739776952
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCN2[O-],0.9368029739776952
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCN2O,0.9368029739776952
COc1ccc2c(c1)CCC1C2CCC2(C)C([O-])CCC12,0.9368029739776952
COc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,0.9368029739776952
C#CC1(O)CC(N)C2C3CCc4cc(OOC)ccc4C3CCC21C,0.9367088607594936
C#CC1(O)CC(C2CCc3cc(OC)ccc3C2)C1(C)CC,0.9366786140979688
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#[PH]C=NO,0.9366053169734152
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2([O-])C#COC#[O+],0.9366053169734152
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]OOF,0.9366053169734152
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]C#[PH]F,0.9366053169734152
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(O)C#[PH]C#[PH]Br,0.9366053169734152
COO[PH]#CC1([O-])CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9366053169734152
C=CO[PH]#CC1([O-])CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9366053169734152
C=COC#CC1([O-])CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9366053169734152
C#CC1([O-])CC2C3CCc4cc(OOOF)ccc4C3CCC21C,0.9364548494983277
C#CC1(O)CC2C3CCc4cc(OSON)ccc4C3CCC21C,0.9364548494983277
C#CC1(O)OCCC2C3CCc4cc(OC)ccc4C3CCC21CO,0.9362591431556948
C#CC1(OOOO)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9361702127659575
C#CC1(OOCO)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0.9361702127659575
C#CC1(O)CCC2C3CCc4cc(OCCOCO)ccc4C3CCC21C,0.9361702127659575
COc1ccc2c(c1)CCC1C2CCC2(CS)C1CC2([O-])C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CS)C1CC2(O)C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CO)C1CC2([O-])C#[O+],0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CO)C1CC2([O-])C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CO)C1CC2(O)C#[SH],0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CO)C1CC2(O)C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CN)C1CC2([O-])C#[O+],0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CN)C1CC2([O-])C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CN)C1CC2(O)C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CF)C1CC2([O-])C#N,0.9360730593607306
COc1ccc2c(c1)CCC1C2CCC2(CCl)C1CC2([O-])C#N,0.9360730593607306
C#CC1(O)COC2C3CCc4cc(OCOC)ccc4C3CCC21C,0.9358974358974358
C#CC1(OC)CCC2C3CCc4cc(OS)ccc4C3CCC21C,0.9355191256830602
C#CC1(OC)CCC2C3CCc4cc(OP)ccc4C3CCC21C,0.9355191256830602
C#CC1(OC)CCC2C3CCc4cc(ON)ccc4C3CCC21C,0.9355191256830602
C#CC1(OC)CCC2C3CCc4cc(OCl)ccc4C3CCC21C,0.9355191256830602
C#CC1(OC)CCC2C3CCc4cc(OBr)ccc4C3CCC21C,0.9355191256830602
C#CC1([O-])CCCC2C3CCc4cc(COOC)ccc4C3CCC21C,0.9353846153846154
C#CC1(O)CCCC2C3CCc4cc(SOOC)ccc4C3CCC21C,0.9353846153846154
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC[N-]C2([O-])C#S#N,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CC[N-]C2(O)C#[PH]=N,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#[PH][O-],0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#[PH]N,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#[PH]Cl,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#[PH]Br,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2([O-])C#SCl,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#[SH]=S,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#[PH]S,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#[PH]F,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#SS,0.9350104821802934
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCSC2(O)C#SCl,0.9350104821802934
