smiles,c11h24
CCC(C)CCCCCCOCO,0.8464817248906141
CCC(C)CCCCCCNCF,0.8464817248906141
CCC(C)CCCCCCC[O-],0.8464817248906141
CCC(C)CCCCCCCF,0.8464817248906141
CCC(C)CCCCCCCBr,0.8464817248906141
CCC(C)CCCCCCC=N,0.8464817248906141
CCC(C)CCCCCC=NC,0.8464817248906141
CCC(C)CCCCCC(O)OC,0.8464817248906141
CCC(C)CCCCC=[N+](C)CO,0.8464817248906141
CCC(C)CCCCC(OC)OC,0.8464817248906141
CCC(C)CCCCC(I)CC,0.8464817248906141
CCC(C)CCCCC(F)CC,0.8464817248906141
CCC(C)CCCCC(Cl)CC,0.8464817248906141
CCC(C)CCCCC(CO)SC,0.8464817248906141
CCC(C)CCCCC(CC)OS,0.8464817248906141
CCC(C)CCCCC(C)O[N-]C,0.8464817248906141
CCC(C)CCCCC(C)OCS,0.8464817248906141
CCC(C)CCCCC(C)CF,0.8464817248906141
CCC(C)CCCCC(C)CBr,0.8464817248906141
CCC(C)CCCCC(C)C(O)S,0.8464817248906141
CCC(C)CCCCC(C)(C)Br,0.8464817248906141
CCC(C)CCCC(P)C(C)C=P,0.8464817248906141
CCC(C)CCCC(N)C(C)CBr,0.8464817248906141
CCC(C)CCCC(COC)OC,0.8464817248906141
CCC(C)CCCC(C)SC(C)S,0.8464817248906141
CCC(C)CCCC(C)CC[O-],0.8464817248906141
CCC(C)CCCC(C)CCBr,0.8464817248906141
CCC(C)CCCC(C)(S)COC,0.8464817248906141
CCC(C)CCCC(C)(C)CF,0.8464817248906141
CCC(C)CCCC(C)(C)C=P,0.8464817248906141
CCC(C)CCCC(C)(Br)CC,0.8464817248906141
CCC(C)CCC=NCC(C)C,0.8464817248906141
CCC(C)CCC=NC(C)(C)C,0.8464817248906141
CCC(C)CCC(F)C(C)CC,0.8464817248906141
CCC(C)CCC(CO)CC(C)S,0.8464817248906141
CCC(C)CCC(CC)CC=N,0.8464817248906141
CCC(C)CCC(CC)C(C)F,0.8464817248906141
CCC(C)CCC(C)CCCF,0.8464817248906141
CCC(C)CCC(C)C(C)CCl,0.8464817248906141
CCC(C)CCC(C)=PC(C)C,0.8464817248906141
CCC(C)CCC(C)(C)CC=P,0.8464817248906141
CCC(C)CCC(Br)CC(C)C,0.8464817248906141
CCC(C)CC=NC(C)C(C)C,0.8464817248906141
CCC(C)CC(S)CCCCSC,0.8464817248906141
CCC(C)CC(F)CC(C)CC,0.8464817248906141
CCC(C)CC(CCCl)C(C)C,0.8464817248906141
CCC(C)CC(CC)CCC[O-],0.8464817248906141
CCC(C)CC(CC)CCCBr,0.8464817248906141
CCC(C)CC(CC)(CC)CCl,0.8464817248906141
CCC(C)CC(C)CC(C)C=N,0.8464817248906141
CCC(C)CC(C)C(CC)[N-]CS,0.8464817248906141
CCC(C)CC(C)(C)C(Br)CC,0.8464817248906141
CCC(C)C=NC(C)(C)C(C)C,0.8464817248906141
CCC(C)C1CCCCC1CN,0.8464817248906141
CCC(C)C(Cl)CCC(C)(C)C,0.8464817248906141
CCC(C)C(CCCCO)CSC,0.8464817248906141
CCC(C)C(CC)CCCC=N,0.8464817248906141
CCC(C)C(CC(C)C)C(C)F,0.8464817248906141
CCC(C)C(C=N)(CC)C(C)C,0.8464817248906141
CCC(C)C(C)N=CCC(C)C,0.8464817248906141
CCC(C)C(C)CCCCCBr,0.8464817248906141
CCC(C)C(C)CCCC(C)=N,0.8464817248906141
CCC(C)C(C)CCC(CN)CBr,0.8464817248906141
CCC(C)C(C)CCC(C)CBr,0.8464817248906141
CCC(C)C(C)(Cl)C(CC)CC,0.8464817248906141
CCC(C)C(Br)CCCC(C)C,0.8464817248906141
CCC(C)C(=N)CCCC(C)C,0.8464817248906141
CCC(C)C(=N)CCC(C)(C)C,0.8464817248906141
CCC(C)C#[PH]C(C)C(C)CC,0.8464817248906141
CCC(C)=[O+]CCCC(C)(C)C,0.8464817248906141
CCC(C)=NCCCC(C)(C)C,0.8464817248906141
CCC(C)=NCCC(C)C(C)C,0.8464817248906141
CCC(C)=NCCC(C)(N)C(C)C,0.8464817248906141
CCC(C)=NCC(C)(CC)CC,0.8464817248906141
CCC(C)(O)CCCC(C)CSC,0.8464817248906141
CCC(C)(F)CCCC(C)(C)C,0.8464817248906141
CCC(C)(CCF)CCC(C)C,0.8464817248906141
CCC(C)(CCCCOC)CSC,0.8464817248906141
CCC(C)(CCCCCCS)OC,0.8464817248906141
CCC(C)(CCCCCCO)OC,0.8464817248906141
CCC(C)(CC)CCCC=NC,0.8464817248906141
CCC(C)(CC)CC(S)CCOC,0.8464817248906141
CCC(C)(CC)C(C)CC(C)Br,0.8464817248906141
CCC(C)(CC)C(C)(CC)CBr,0.8464817248906141
CCC(C)(CC)C(C)(C)CCCl,0.8464817248906141
CCC(C)(CBr)CCCC(C)C,0.8464817248906141
CCC(C)(C=N)CC(C)CCCP,0.8464817248906141
CCC(C)(C)SCCC(C)(C)[N-]C,0.8464817248906141
CCC(C)(C)CN=CCC(C)C,0.8464817248906141
CCC(C)(C)CCCCCCCl,0.8464817248906141
CCC(C)(C)CCCCC=NC,0.8464817248906141
CCC(C)(C)CCCCC(C)Br,0.8464817248906141
CCC(C)(C)CCC(C)OCCO,0.8464817248906141
CCC(C)(C)CCC(C)C=NC,0.8464817248906141
CCC(C)(C)CCC(C)(Br)CC,0.8464817248906141
CCC(C)(C)CC(C)CCC[O-],0.8464817248906141
CCC(C)(C)CC(C)CCCF,0.8464817248906141
CCC(C)(C)CC(C)C(C)C=N,0.8464817248906141
CCC(C)(C)CC(C)(CC)CCl,0.8464817248906141
CCC(C)(C)C(C)SC(C)(C)SC,0.8464817248906141
CCC(C)(C)C(C)CCCC=N,0.8464817248906141
CCC(C)(C)C(C)(CC)CCBr,0.8464817248906141
CCC(C)(C)C#[PH]CC(C)(C)C,0.8464817248906141
CCC(C(COC)OC)C(C)(C)C,0.8464817248906141
CCC(C(C)F)C(C)C(C)(C)C,0.8464817248906141
CCC(C(C)C)C(C)CCC=N,0.8464817248906141
CCC(C(C)C)C(C)CC(C)=N,0.8464817248906141
CCC(C(C)C)C(Br)C(C)(C)C,0.8464817248906141
CCC(Br)CCCCCC(C)C,0.8464817248906141
CCC(Br)CCC(C)CC(C)C,0.8464817248906141
CCC(=NCC(C)CC)C(C)C,0.8464817248906141
CCC(=N)CCCCC(C)(C)C,0.8464817248906141
CCC(=N)CCCC(CC)CC,0.8464817248906141
CCC(=N)CCC(C)CC(C)C,0.8464817248906141
CCC(=N)C(C)CCC(C)CC,0.8464817248906141
CCC(=N)C(C)CCC(C)(C)C,0.8464817248906141
CCC(=N)C(C)CC(C)C(C)C,0.8464817248906141
CCC#[PH]CCCC(CC)CC,0.8464817248906141
CCC#[PH]CCCC(C)(C)CC,0.8464817248906141
CCC#P(CC)CCCC(C)C,0.8464817248906141
CCC#P(C)CCCC(C)CC,0.8464817248906141
CC=[SH]CCC(O)C(C)CCCC,0.8464817248906141
CC=[O+]CCC(CCC)CCC,0.8464817248906141
CC=[O+]CCC(C)C(C)(C)CC,0.8464817248906141
CC=[O+]CCC(C)(CC)CCC,0.8464817248906141
CC=[O+]CC(C)C(C)(CC)CC,0.8464817248906141
CC=[O+]C(C)CCCCC(C)C,0.8464817248906141
CC=[O+]C(C)CCC(CC)CC,0.8464817248906141
CC=PCCCCCC(C)(C)C,0.8464817248906141
CC=PCCCC(C)(C)CCC,0.8464817248906141
CC=NCCCCCCCCC,0.8464817248906141
CC=NCCCCCCC(C)C,0.8464817248906141
CC=NCCCCCC(C)CC,0.8464817248906141
CC=NCCCCCC(C)(C)C,0.8464817248906141
CC=NCCCCC(C)C(C)C,0.8464817248906141
CC=NCCCC(C)CCCC,0.8464817248906141
CC=NCCC(CCC)CCC,0.8464817248906141
CC=NCCC(C)CCC(C)C,0.8464817248906141
CC=NCCC(C)C(CC)CC,0.8464817248906141
CC=NCC(CCC)CCCC,0.8464817248906141
CC=NCC(CC)CCCCC,0.8464817248906141
CC=NCC(C)CCCCCC,0.8464817248906141
CC=NCC(C)CCC(C)(C)C,0.8464817248906141
CC=NCC(C)C(C)CCCC,0.8464817248906141
CC=NCC(C)(C)CCCCC,0.8464817248906141
CC=NCC(C)(C)CCC(C)C,0.8464817248906141
CC=NCC(C)(C)CC(C)CC,0.8464817248906141
CC=NC(CCCC)CCCC,0.8464817248906141
CC=NC(CCCC)C(C)CC,0.8464817248906141
CC=NC(CCC)CCCCC,0.8464817248906141
CC=NC(CCC)CC(C)CC,0.8464817248906141
CC=NC(CC)CCCCCC,0.8464817248906141
CC=NC(C)CCCC(C)(C)C,0.8464817248906141
CC=NC(C)CC(C)CC(C)C,0.8464817248906141
CC=NC(C)(CC)C(C)(C)CC,0.8464817248906141
CC=CCCCNCCCCC,0.8464817248906141
CC=CCCCNCCC(C)C,0.8464817248906141
CC=C(CCCCCC)NCC,0.8464817248906141
CC1CCCCCCCCNC1,0.8464817248906141
CC1CCCCCCCCCN1,0.8464817248906141
CC1CCCC(CCCCN)C1,0.8464817248906141
CC(S)CCCCCCC(C)CS,0.8464817248906141
CC(N)CCCCCC(C)(C)CBr,0.8464817248906141
CC(N)C=CCCCC(C)(C)C,0.8464817248906141
CC(Cl)CCCCC(C)C(C)C,0.8464817248906141
CC(Cl)CCCC(C)C(C)(C)C,0.8464817248906141
CC(Cl)CCCC(C)(C)C(C)C,0.8464817248906141
CC(CN)CCCCCCCC[O-],0.8464817248906141
CC(CN)CCCCCCCCF,0.8464817248906141
CC(CN)CCC1CCC(C)C1,0.8464817248906141
CC(CC[SH](C)C)C(C)(C)C,0.8464817248906141
CC(CCI)CCCC(C)(C)C,0.8464817248906141
CC(CCCI)CC(C)C(C)C,0.8464817248906141
CC(CCCF)C(C)C(C)(C)C,0.8464817248906141
CC(CCCCl)CCC(C)(C)C,0.8464817248906141
CC(CCCC[O-])CC(C)(C)C,0.8464817248906141
CC(CCCCO)CCCCCO,0.8464817248906141
CC(CCCCF)CC(N)C(C)C,0.8464817248906141
CC(CCCCF)CC(C)(C)C,0.8464817248906141
CC(CCCCCl)CC(C)(C)C,0.8464817248906141
CC(CCCCCN1CC1)N(C)C,0.8464817248906141
CC(CCCCCC(C)C)=[SH]CS,0.8464817248906141
CC(CCCCC(C)(C)C)OCS,0.8464817248906141
CC(CCC(C)(C)C)C(C)OCS,0.8464817248906141
CC(CCC(C)(C)C)C(C)(C)F,0.8464817248906141
CC(CCBr)CCC(C)C(C)C,0.8464817248906141
CC(CC(C)C)=PC(C)C(C)C,0.8464817248906141
CC(CC(C)C(C)C)=NC(C)C,0.8464817248906141
CC(C)NCCCCCCCC[O-],0.8464817248906141
CC(C)N=CC(C)C(C)C(C)C,0.8464817248906141
CC(C)C[PH]1=CCCCCCC1,0.8464817248906141
CC(C)CNCNCCC1CCC1,0.8464817248906141
CC(C)CCNCCCC=CCN,0.8464817248906141
CC(C)CCN=CC(C)C(C)C,0.8464817248906141
CC(C)CCCCSCCCCS,0.8464817248906141
CC(C)CCCCN1CCCC1,0.8464817248906141
CC(C)CCCCC[SH](C)C,0.8464817248906141
CC(C)CCCCC[N-]CCCS,0.8464817248906141
CC(C)CCCCCOCCCS,0.8464817248906141
CC(C)CCCCCOCC(C)S,0.8464817248906141
CC(C)CCCCCCCC[O-],0.8464817248906141
CC(C)CCCCCCCCI,0.8464817248906141
CC(C)CCCCCCCCF,0.8464817248906141
CC(C)CCCCCCCCCl,0.8464817248906141
CC(C)CCCCCCCCBr,0.8464817248906141
CC(C)CCCCCCCC=N,0.8464817248906141
CC(C)CCCCCCC(C)F,0.8464817248906141
CC(C)CCCCCCC(C)Cl,0.8464817248906141
CC(C)CCCCCC(C)CF,0.8464817248906141
CC(C)CCCCCC(C)C=N,0.8464817248906141
CC(C)CCCCCC(C)(C)F,0.8464817248906141
CC(C)CCCCC=NC(C)C,0.8464817248906141
CC(C)CCCCC(C)CCF,0.8464817248906141
CC(C)CCCCC(C)C(C)Br,0.8464817248906141
CC(C)CCCCC(C)(C)[N-]CO,0.8464817248906141
CC(C)CCCCC(C)(C)CI,0.8464817248906141
CC(C)CCCC=NCC(C)C,0.8464817248906141
CC(C)CCCC(CC(C)C)OS,0.8464817248906141
CC(C)CCCC(C)[SH](C)C,0.8464817248906141
CC(C)CCCC(C)CSC(C)O,0.8464817248906141
CC(C)CCCC(=N)C(C)(C)C,0.8464817248906141
CC(C)CCC=NCCC(C)C,0.8464817248906141
CC(C)CCC(F)C(C)C(C)C,0.8464817248906141
CC(C)CCC(C=N)C(C)(C)C,0.8464817248906141
CC(C)CCC(C)C[SH](C)C,0.8464817248906141
CC(C)CCC(C)CCCCF,0.8464817248906141
CC(C)CCC(C)CCCCCl,0.8464817248906141
CC(C)CCC(C)CCCCBr,0.8464817248906141
CC(C)CCC(C)CCC(C)F,0.8464817248906141
CC(C)CCC(C)CCC(C)Br,0.8464817248906141
CC(C)CCC(C)CC(C)CF,0.8464817248906141
CC(C)CCC(C)CC(C)CCl,0.8464817248906141
CC(C)CCC(C)C=PC(C)C,0.8464817248906141
CC(C)CCC(C)C(I)C(C)C,0.8464817248906141
CC(C)CCC(C)(C)CCC[O-],0.8464817248906141
CC(C)CCC(C)(C)CCCF,0.8464817248906141
CC(C)CCC(C)(C)CCC=N,0.8464817248906141
CC(C)CCC(=N)CCC(C)CN,0.8464817248906141
CC(C)CCC(=N)CCC(C)C,0.8464817248906141
CC(C)CCC#[PH]CCC(C)C,0.8464817248906141
CC(C)CC(CS)CC(S)C(C)C,0.8464817248906141
CC(C)CC(CCCF)C(C)C,0.8464817248906141
CC(C)CC(CCCCl)C(C)C,0.8464817248906141
CC(C)CC(C)CC[SH](C)C,0.8464817248906141
CC(C)CC(C)CCCCC[O-],0.8464817248906141
CC(C)CC(C)CCCCCF,0.8464817248906141
CC(C)CC(C)CCCCCCl,0.8464817248906141
CC(C)CC(C)CCCCCBr,0.8464817248906141
CC(C)CC(C)CCCC(C)Cl,0.8464817248906141
CC(C)CC(C)CCCC(C)Br,0.8464817248906141
CC(C)CC(C)CC(C)(C)CBr,0.8464817248906141
CC(C)CC(C)C(C)CC(C)F,0.8464817248906141
CC(C)CC(C)C(C)C(C)C=N,0.8464817248906141
CC(C)CC(Br)C(C)C(C)(C)C,0.8464817248906141
CC(C)C1CCC(C)(CN)CC1,0.8464817248906141
CC(C)C(CBr)C(C)C(C)(C)C,0.8464817248906141
CC(C)C(C)CC(C)[SH](C)C,0.8464817248906141
CC(C)C(C)CC(C)C(C)C=N,0.8464817248906141
CC(C)C(C)CC(C)C(C)(C)Cl,0.8464817248906141
CC(C)C(C)CC(C)(C)CCBr,0.8464817248906141
CC(C)C(C)C1(N)CCCCC1,0.8464817248906141
CC(C)C(C)C(C)C(C)CCCl,0.8464817248906141
CC(C)C(C)(C)C(C)CCCI,0.8464817248906141
CC(C)C(C(C)CBr)C(C)(C)C,0.8464817248906141
CC(C)C(=N)CCCC(C)(C)C,0.8464817248906141
CC(C)=NCCCCCC(C)C,0.8464817248906141
CC(C)(O)CCCCCCCCO,0.8464817248906141
CC(C)(CCO)CC(C)(C)CCO,0.8464817248906141
CC(C)(C)PCCCCCCC[O-],0.8464817248906141
CC(C)(C)NCCCN1CCCC1,0.8464817248906141
CC(C)(C)NCCCC1CCC1,0.8464817248906141
CC(C)(C)CCCCCN1CC1,0.8464817248906141
CC(C)(C)CCCCCCC[O-],0.8464817248906141
CC(C)(C)CCCCCCCCl,0.8464817248906141
CC(C)(C)CCCCCCCBr,0.8464817248906141
CC(C)(C)CCCCCCC=N,0.8464817248906141
CC(C(C)CCCC(C)C)=S(C)S,0.8464817248906141
CC(=[SH]CS)C(C)CCCC(C)C,0.8464817248906141
CC(=N)CCCCCCC(C)C,0.8464817248906141
CC(=N)CCCC(C)CC(C)C,0.8464817248906141
CC(=N)CCC(C)CCC(C)C,0.8464817248906141
CC(=N)CCC(C)CC(C)(C)C,0.8464817248906141
CC(=N)C(C)CCCCC(C)C,0.8464817248906141
CC(=CCN)CCC(C)C(C)C,0.8464817248906141
CC#[PH]CCCCCCCCC,0.8464817248906141
CC#[PH]CCCC(C)CCCC,0.8464817248906141
CC#[PH]CCCC(C)C(C)CC,0.8464817248906141
C=[SH]CCOC(CC)C(C)CCC,0.8464817248906141
C=[SH]CCC(COCC)CC(C)C,0.8464817248906141
C=[SH]C(C)(C)CCC(C)CCOC,0.8464817248906141
C=[SH]=CCCCCCC(C)CC,0.8464817248906141
C=[SH]=CCCCCC(CC)CC,0.8464817248906141
C=[SH]=CCC(C)CCCC(C)C,0.8464817248906141
C=[SH]=C(C)CCCCCC(C)C,0.8464817248906141
C=[O+]CCCCCCCCCC,0.8464817248906141
C=[O+]CCCCCCCC(C)C,0.8464817248906141
C=[O+]CCCCC(CC)CCC,0.8464817248906141
C=[O+]CCCCC(C)C(C)CC,0.8464817248906141
C=[O+]CC(C)CCC(C)(C)CC,0.8464817248906141
C=[O+]C(C)CCC(C)CC(C)C,0.8464817248906141
C=PCCCCCCCCCC,0.8464817248906141
C=PCCCCCC(C)CCC,0.8464817248906141
C=PCCCCC(CC)CCC,0.8464817248906141
C=PCCCC(CCC)CCC,0.8464817248906141
C=PCCCC(CC)CCCC,0.8464817248906141
C=PCC(C)CCCC(C)CC,0.8464817248906141
C=NCCCCNCCC(C)(C)C,0.8464817248906141
C=NCCCCCCCCCC,0.8464817248906141
C=NCCCCCCC(C)CC,0.8464817248906141
C=NCCCCCCC(C)(C)C,0.8464817248906141
C=NCCCCCC(CC)CC,0.8464817248906141
C=NCCCCCC(C)CCC,0.8464817248906141
C=NCCCCC(CC)C(C)C,0.8464817248906141
C=NCCCCC(C)C(C)CC,0.8464817248906141
C=NCCCC(C)CCC(C)C,0.8464817248906141
C=NCCCC(C)CC(C)(C)C,0.8464817248906141
C=NCCCC(C)C(C)C(C)C,0.8464817248906141
C=NCCCC(C)C(C)(C)CC,0.8464817248906141
C=NCCCC(C)(CC)C(C)C,0.8464817248906141
C=NCCCC(C)(C)CC(C)C,0.8464817248906141
C=NCCC(CC(C)C)C(C)C,0.8464817248906141
C=NCCC(C)(C)C(C)CCC,0.8464817248906141
C=NCC(CC)CCCCCC,0.8464817248906141
C=NCC(C)CC(C)CCCC,0.8464817248906141
C=NCC(C)(CC)CCCCC,0.8464817248906141
C=NCC(C)(CC)C(C)CCC,0.8464817248906141
C=NCC(C)(C)CCCCCC,0.8464817248906141
C=NCC(C)(C)CC(C)C(C)C,0.8464817248906141
C=NC(CCC)CCCCCC,0.8464817248906141
C=NC(CCC)CC(CC)CC,0.8464817248906141
C=NC(CCC(C)CC)C(C)C,0.8464817248906141
C=NC(CC)CCCC(C)CC,0.8464817248906141
C=NC(CC(C)C)CC(C)CC,0.8464817248906141
C=NC(C)CCCCCCCC,0.8464817248906141
C=NC(C)CCCCCC(C)C,0.8464817248906141
C=NC(C)CCCCC(C)(C)C,0.8464817248906141
C=NC(C)CCCC(C)CC(C)P,0.8464817248906141
C=NC(C)CC(CCC)CNCC,0.8464817248906141
C=NC(C)CC(CCC)CCC,0.8464817248906141
C=NC(C)CC(CCC)C(C)C,0.8464817248906141
C=NC(C)CC(C)CCCCC,0.8464817248906141
C=NC(C)C(CCC)CC(C)C,0.8464817248906141
C=NC(C)C(CC)CCCCC,0.8464817248906141
C=NC(C)C(CC)CC(N)CCC,0.8464817248906141
C=NC(C)C(CC)CC(C)CC,0.8464817248906141
C=NC(C)C(C)C(C)CCCC,0.8464817248906141
C=NC(C)C(C)C(C)(C)CCC,0.8464817248906141
C=NC(C)C(C)(C)CCCCC,0.8464817248906141
C=NC(C)C(C)(C)C(C)CCC,0.8464817248906141
C=NC(C)(CCCCC)C(C)C,0.8464817248906141
C=NC(C)(CCC)CCCCC,0.8464817248906141
C=NC(C)(CC)CCCC(C)C,0.8464817248906141
C=NC(C)(C)CCCCCCC,0.8464817248906141
C=NC(C)(C)CCCCC(C)C,0.8464817248906141
C=NC(C)(C)CCCC(C)CC,0.8464817248906141
C=NC(C)(C)CCC(C)(C)CC,0.8464817248906141
C=NC(C)(C)CC(CC)CCC,0.8464817248906141
C=NC(C)(C)CC(C)CCCC,0.8464817248906141
C=NC(C)(C)C(C)C(CC)CC,0.8464817248906141
C=CNC(C)CCC(C)CCC,0.8464817248906141
C=CN(C)CCN(C)C(CC)CC,0.8464817248906141
C=CCCNCCCNCCCC,0.8464817248906141
C=CCCNCCCCCCC,0.8464817248906141
C=CCCCCCNCNCCC,0.8464817248906141
C=CCCCCCNCCCC,0.8464817248906141
C=CCCCCCNC(C)(C)C,0.8464817248906141
C=CCCCCCCCCCN,0.8464817248906141
C=CCC(C)CCC[O+](C)N(C)C,0.8464817248906141
C=CCC(C)CCC(C)N(C)C,0.8464817248906141
C=CC(CN(C)C)C(C)C(C)C,0.8464817248906141
C=CC(C)CCS#[SH](C)CC(C)C,0.8464817248906141
C=CC(C)CCCCCNCC,0.8464817248906141
C=C(CCCCCC)CNCC,0.8464817248906141
C=C(CCCCC)NC(C)CC,0.8464817248906141
C=C(CC)CCCCNCCC,0.8464817248906141
C=C(CC)CCCCC(C)PC,0.8464817248906141
C=C(C)C(C)CCCCCNC,0.8464817248906141
C#[PH]CCCCCCCCCC,0.8464817248906141
C#[PH]CCCCCCC(C)(C)C,0.8464817248906141
C#[PH]CCCCC(C)(CC)CC,0.8464817248906141
C#[PH]CCCC(C)CC(C)(C)C,0.8464817248906141
C#[PH]CC(CN)CCCCC(C)C,0.8464817248906141
C#[PH]CC(CN)C(CC)CCCC,0.8464817248906141
C#[PH]CC(CCC)CCCCC,0.8464817248906141
C#[PH]CC(CC)CCCC(C)C,0.8464817248906141
C#[PH]CC(C)CCCCCCC,0.8464817248906141
C#[PH]CC(C)CCCCC(C)C,0.8464817248906141
C#[PH]CC(C)CCCC(C)(C)C,0.8464817248906141
[O-]CCCCCCCCCCCO,0.811936346150635
SCCCCNCCCC1CCC1,0.811936346150635
SCCCCCCCN1CCCC1,0.811936346150635
OCCCCCCCCCCCF,0.811936346150635
OCC1CCCCCCCCNC1,0.811936346150635
FCCCCCCCCCCCS,0.811936346150635
C[SH]=CCC(CF)CCCC(C)C,0.811936346150635
C[SH]=CCC(C)CCCC(C)CBr,0.811936346150635
C[SH]=CC(Br)C(C)CCCC(C)C,0.811936346150635
C[SH]=C(C)C(C)CCCC(C)CBr,0.811936346150635
C[SH](C)CCCCCC(C)(C)S,0.811936346150635
C[N-]CC(C)CCCC(Cl)C(C)C,0.811936346150635
C[N-]C(F)C(C)CCCCC(C)C,0.811936346150635
C[N-]C(C)(C)CCCC[SH](C)C,0.811936346150635
C[N+](C)=CCCCCC(C)(C)C=N,0.811936346150635
CSCN=CCCCCCC(C)C,0.811936346150635
CSCCCCCCCC(C)(C)Br,0.811936346150635
CSCCCCCCC=NC(C)C,0.811936346150635
CSCCCCCCC(=N)C(C)C,0.811936346150635
CSCCCCC(F)CCC(C)C,0.811936346150635
CSCCCC=NCC(C)C(C)C,0.811936346150635
CSCC=NCCCCCC(C)C,0.811936346150635
CSCC(CCl)CCCCC(C)C,0.811936346150635
CSCC(C)CCC(Br)C(C)(C)C,0.811936346150635
CSC=NCC(C)(C)C(C)C(C)C,0.811936346150635
CSC=C(C)CCCCC(C)CP,0.811936346150635
CSC(Cl)C(C)CCCCC(C)C,0.811936346150635
CSC(C)CCN=CCCC(C)C,0.811936346150635
CSC(C)CCCCC(=N)C(C)C,0.811936346150635
CSC(C)CCCC(CCl)C(C)C,0.811936346150635
CSC(C)CCCC(=N)C(C)(C)C,0.811936346150635
CSC(C)CC=NCCCC(C)C,0.811936346150635
CSC(C)CC(C)CCC(C)CBr,0.811936346150635
CSC(C)=NCC(C)CCC(C)C,0.811936346150635
CSC(C)(C)CN=CC(C)C(C)C,0.811936346150635
CSC(C)(C)C=NCCCC(C)C,0.811936346150635
CPCCC(C)CCCC(C)N,0.811936346150635
CP=C(C)CCCCCC(C)SC,0.811936346150635
CON=CC(C)CCCCC(C)C,0.811936346150635
COCCCCN1CCCCCC1,0.811936346150635
COCCCCCCCCC(C)Cl,0.811936346150635
COCCCCCCCC(C)C[O-],0.811936346150635
COCCCCCCC(C)(C)CCl,0.811936346150635
COCCCC(F)CCC(C)(C)C,0.811936346150635
COCCCC(C)=NCCC(C)C,0.811936346150635
COCCCC(C)(C)CC(C)CF,0.811936346150635
COCCC(Cl)CCCC(C)(C)C,0.811936346150635
COCCC(C)CCC=PC(C)C,0.811936346150635
COCCC(C)CC#[PH]CC(C)C,0.811936346150635
COCCC(C)C(=N)CCC(C)C,0.811936346150635
COCCC(C)(C)C(C)CCCF,0.811936346150635
COCC(F)CCCCC(C)(C)C,0.811936346150635
COCC(C)CCCCC#P(C)C,0.811936346150635
COCC(C)CCCC(Cl)C(C)C,0.811936346150635
COCC(C)CC(=N)C(C)C(C)C,0.811936346150635
COCC(C)C(Br)C(C)CC(C)C,0.811936346150635
COCC(C)C(=N)CCC(C)(C)C,0.811936346150635
COCC(=N)CC(C)CC(C)(C)C,0.811936346150635
COC1CCCCCCCCNC1,0.811936346150635
COC(F)CCCCCCC(C)C,0.811936346150635
COC(Cl)C(C)CCCC(C)(C)C,0.811936346150635
COC(CC(C)C)C(C)(F)C(C)C,0.811936346150635
COC(CBr)CCCCC(C)(C)C,0.811936346150635
COC(C=N)C(C)CCCC(C)C,0.811936346150635
COC(C)CCN=CC(C)C(C)C,0.811936346150635
COC(C)CCCCN=CC(C)C,0.811936346150635
COC(C)CCCCN1CCCC1,0.811936346150635
COC(C)CCCCCCCC[O-],0.811936346150635
COC(C)CCCCCCCCCl,0.811936346150635
COC(C)CCCCCC(C)=PC,0.811936346150635
COC(C)CCCC=NCC(C)C,0.811936346150635
COC(C)CCCC(CBr)C(C)C,0.811936346150635
COC(C)CCC#[PH]C(C)C(C)C,0.811936346150635
COC(C)C(C)C(=N)CCC(C)C,0.811936346150635
COC(C)(Cl)CCCCCC(C)C,0.811936346150635
COC(C)(C)CCCCN=C(C)C,0.811936346150635
COC(C)(C)C(C)C=[O+]CC(C)C,0.811936346150635
CNOCCC1(C)CCCC(C)C1,0.811936346150635
CNCC(CO)CCCC1CCC1,0.811936346150635
CN=C(CCO)CCCCC(C)C,0.811936346150635
CN=C(C)SCCCCC(C)(C)C,0.811936346150635
CN=C(C)CCCCCOC(C)C,0.811936346150635
CN=C(C)CCCCCCCSC,0.811936346150635
CN=C(C)CCCCCC(C)SC,0.811936346150635
CN=C(C)CCCCCC(C)CO,0.811936346150635
CN=C(C)CCCCCC(C)=[SH]C,0.811936346150635
CN=C(C)CCCCC(C)CSC,0.811936346150635
CC[N-]CC=NCCCC(C)CC,0.811936346150635
CCSCCCCCCC(F)CC,0.811936346150635
CCSCC(F)CCCC(C)CC,0.811936346150635
CCSCC(CC(C)C)C(C)=NC,0.811936346150635
CCSCC(Br)CCCC(C)CC,0.811936346150635
CCSC(CC)CCCC(=N)CC,0.811936346150635
CCSC(C)C(Cl)CCCC(C)C,0.811936346150635
CCPCCCCC(C)(C)CN,0.811936346150635
CCP=C(C)C(C)CC(CC)CO,0.811936346150635
CCP(C)CCCCCCCN,0.811936346150635
CCP(C)CCCCCCC(C)=O,0.811936346150635
CCP(C)CCCCC(C)NC,0.811936346150635
CCOCCNCCCC1CCC1,0.811936346150635
CCOCCN=CCCC(C)CC,0.811936346150635
CCOCCCCCN=C(C)CC,0.811936346150635
CCOCCCCCN1CCCC1,0.811936346150635
CCOCCCCCCCCCF,0.811936346150635
CCOCCCCCCC(C)CBr,0.811936346150635
CCOCCCCCC=NC(C)C,0.811936346150635
CCOCCCCCC(CC)CF,0.811936346150635
CCOCCCCCC(CC)=NC,0.811936346150635
