smiles,albuterol-similarity
CC(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1,1.0
CC(O)c1ccc(O)c(C(O)CNC(C)(C)C#N)c1,1.0
CC(O)c1ccc(C(O)CNC(C)(C)C)cc1O,1.0
CC(O)c1ccc(C(O)CNC(C)(C)C)c(O)c1,1.0
CC(O)c1cc(C(S)CNC(C)(C)CO)ccc1O,1.0
CC(O)c1cc(C(S)CNC(C)(C)C)ccc1O,1.0
CC(O)c1cc(C(O)CNC(C)(C)CO)ccc1O,1.0
CC(O)c1cc(C(O)CNC(C)(C)CN)ccc1O,1.0
CC(O)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(O)c1c(O)cccc1C(O)CNC(C)(C)C,1.0
CC(O)NCC(S)c1cpc(S)c(CS)[o+]1,1.0
CC(O)NCC(O)c1ccc(S)c(CS)c1,1.0
CC(O)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(O)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(O)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(O)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)NCC(O)c1ccc(O)c(C(C)C)c1,1.0
CC(O)NCC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)Cc1ccc(O)c(C(O)CNC(C)(C)C)c1,1.0
CC(O)Cc1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(O)CNCC(O)c1ccc(S)c(PO)c1,1.0
CC(O)CNCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C=Cc1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(O)C(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1,1.0
CC(O)C(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C(C)(P)NCCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C(C)(NCC(O)c1ccc(O)c(BO)c1)C(O)O,1.0
CC(O)C(C)(NCB(N)c1ccc(O)c(CO)c1)B(N)Cl,1.0
CC(O)C(C)(CN)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(O)C(C)(CN)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C(C)(C)NCCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C(C)(C)NCC(O)c1cpc(S)c(CS)c1,1.0
CC(O)C(C)(C)NCC(O)c1cccc(O)c1CO,1.0
CC(O)C(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)C(=O)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(O)(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(O)(I)Cc1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(O)(CNC(C)(C)C)Cc1ccc(O)c(CO)c1,1.0
CC(NP)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(NP)NCC(O)c1ccc(S)c(CS)c1,1.0
CC(NC[O+](S)c1pcc(S)c(CO)p1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c([N-]S)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c([N-]S)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c([N-]O)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c([N-]O)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(PS)p1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(PS)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(PO)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(CS)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(CS)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(CO)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(S)c(CO)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c([N-]S)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c([N-]S)c1)OP,1.0
CC(NC[O+](S)c1cpc(O)c([N-]S)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c([N-]O)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c([N-]O)[o+]1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c(PS)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c(PO)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c(CS)c1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c(CO)p1)P[O-],1.0
CC(NC[O+](S)c1cpc(O)c(CO)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c([N-]O)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c([N-]O)[o+]1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(PS)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(PS)[o+]1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(PO)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(PO)[o+]1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(CS)c1)PPP,1.0
CC(NC[O+](S)c1ccc(S)c(CS)[o+]1)P[O-],1.0
CC(NC[O+](S)c1ccc(S)c(CO)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(O)c([N-]S)[o+]1)P[O-],1.0
CC(NC[O+](S)c1ccc(O)c([N-]O)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(O)c(PO)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(O)c(CS)c1)P[O-],1.0
CC(NC[O+](S)c1ccc(O)c(CO)c1)P[O-],1.0
CC(NC[O+](S)c1cc(CO)c(S)p[o+]1)P[O-],1.0
CC(NC[O+](S)c1cc(CO)c(O)p[o+]1)P[O-],1.0
CC(NC[O+](S)c1c[o+]c(S)c(PO)c1)P[O-],1.0
CC(NC[O+](O)c1cpc(S)c([N-]S)[o+]1)P[O-],1.0
CC(NC[O+](O)c1cpc(S)c(CS)c1)P[O-],1.0
CC(NC[O+](O)c1ccc(O)c([N-]S)c1)P[O-],1.0
CC(NC[O+](O)c1ccc(O)c(PS)[o+]1)P[O-],1.0
CC(NC[N-]P)[O+](S)c1cpc(S)c(PS)c1,1.0
CC(NCP)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(NCP(S)c1cpc(S)c(PS)c1)P[O-],1.0
CC(NCP(S)c1cpc(S)c(PO)c1)P[O-],1.0
CC(NCP(S)c1cpc(S)c(CS)c1)P[O-],1.0
CC(NCP(S)c1cpc(O)c([N-]O)c1)P[O-],1.0
CC(NCP(S)c1cpc(O)c(PO)c1)P[O-],1.0
CC(NCP(S)c1ccc(S)c([N-]O)c1)P[O-],1.0
CC(NCP(S)c1ccc(S)c(CO)c1)P[O-],1.0
CC(NCP(S)c1ccc(O)c(PS)c1)PO,1.0
CC(NCP(S)c1c[o+]c(S)c(CS)c1)P[O-],1.0
CC(NCC(S)c1cpc(S)c([N-]O)c1)O[N-][NH-],1.0
CC(NCC(S)c1cpc(S)c(PS)c1)P[O-],1.0
CC(NCC(S)c1cpc(S)c(CS)c1)P[O-],1.0
CC(NCC(S)c1cpc(O)c([N-]S)c1)P[O-],1.0
CC(NCC(S)c1cpc(O)c(PS)c1)PPP,1.0
CC(NCC(S)c1cpc(O)c(CS)c1)P[O-],1.0
CC(NCC(S)c1ccc(S)c([N-]S)c1)P[O-],1.0
CC(NCC(S)c1ccc(S)c(PS)c1)P[O-],1.0
CC(NCC(S)c1ccc(S)c(PS)c1)PS,1.0
CC(NCC(S)c1ccc(O)c(CS)c1)P[O-],1.0
CC(NCC(S)c1ccc(O)c(CS)c1)O[NH-],1.0
CC(NCC(O)c1cpc(S)c(CS)c1)C(=P)S,1.0
CC(NCC(O)c1ccc(S)c(PO)c1)PPP,1.0
CC(NCC(O)c1ccc(S)c(CS)c1)C(C)(C)C,1.0
CC(NCC(O)c1ccc(S)c(CO)c1)C(C)(C)C,1.0
CC(NCC(O)c1ccc(O)c(PO)c1)P[O-],1.0
CC(NCC(O)c1ccc(O)c(PO)c1)PO,1.0
CC(NCC(O)c1ccc(O)c(PO)c1)C(P)P,1.0
CC(NCC(O)c1ccc(O)c(CS)c1)PP,1.0
CC(NCC(O)c1ccc(O)c(CS)c1)C(P)P,1.0
CC(NCC(O)c1ccc(O)c(CS)c1)C(=P)S,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)PO,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)SO,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)SF,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)O,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)NO,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)N,1.0
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)(C)C,1.0
CC(NCB(O)c1ccc(S)c(CS)c1)S(C)(C)O,1.0
CC(NCB(N)c1ccc(S)c(CO)c1)C(C)(F)Br,1.0
CC(NC(C)(C)P)C(O)c1ccc(O)c(CO)c1,1.0
CC(NC(C)(C)C)C(O)c1ccc(O)c(CO)c1,1.0
CC(N=PP)NC[O+](S)c1ccc(S)c(CS)c1,1.0
CC(N=PP)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(N=PP)NCC(S)c1c[o+]c(S)c(PS)c1,1.0
CC(N)c1cc(C(O)CNC(C)(C)CO)ccc1O,1.0
CC(N)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(N)NC[O+](S)c1cpc(S)c(PS)c1,1.0
CC(N)NCC(S)c1ccc(O)c(PN)c1,1.0
CC(N)NCC(O)c1ccc(S)c(PS)c1,1.0
CC(N)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(N)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(N)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(N)CNCC(O)c1ccc(S)c(PO)c1,1.0
CC(N)CNCC(O)c1ccc(O)c(PO)c1,1.0
CC(N)C(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(N)C(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1,1.0
CC(N)C(O)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(N)C(I)C(C)(C)NCC(O)c1ccc(O)c(BO)c1,1.0
CC(N)C(C)NCB(O)c1ccc(S)c(CS)c1,1.0
CC(F)C(C)(NCC(O)c1ccc(O)c(BO)c1)B(N)Cl,1.0
CC(F)C(C)(NCB(N)c1ccc(O)c(CO)c1)S(C)(C)F,1.0
CC(F)C(C)(N)NCB(S)c1ccc(S)c(CO)c1,1.0
CC(Cl)C(C)(NCB(S)c1ccc(S)c(CO)c1)B(N)O,1.0
CC(Cl)C(C)(NCB(O)c1ccc(S)c(CO)c1)P(N)O,1.0
CC(Cl)C(C)(NCB(O)c1ccc(S)c(CO)c1)B(O)F,1.0
CC(Cl)C(C)(I)C(C)(C)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(Cl)C(C)(C)NCC(O)c1ccc(O)c(BO)c1,1.0
CC(C[O-])NC[O+](S)c1cpc(S)c([N-]O)c1,1.0
CC(CS)c1ccc(O)c(C(O)CNC(C)(C)C)c1,1.0
CC(CS)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(CPP)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(CPP)NCC(S)c1ccc(O)c(PS)c1,1.0
CC(CP)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(CP)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CP)CNCC(O)c1ccc(O)c(PO)c1,1.0
CC(CO)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(CO)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(CO)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CO)Cc1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(CO)CNC(C)(C)C(O)c1ccc(O)c(CO)c1,1.0
CC(CO)CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CO)C(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CO)(NCB(S)c1ccc(S)c(CO)c1)B(O)Br,1.0
CC(CO)(NCB(O)c1ccc(S)c(CS)c1)C(F)F,1.0
CC(CNCC(S)c1cpc(S)c(CS)c1)PP,1.0
CC(CNCC(O)c1ccc(O)c(CO)c1)NC(C)(C)C,1.0
CC(CNC(C)(C)CO)c1ccc(O)c(CO)c1,1.0
CC(CNC(C)(C)C)c1ccc(O)c(PO)c1,1.0
CC(CNC(C)(C)C)c1ccc(O)c(CO)c1,1.0
CC(CNC(C)(C)C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CN)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(CN)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CF)(NCC(O)c1ccc(S)c(CS)c1)C(Br)I,1.0
CC(CCl)NCC(O)c1ccc(O)c(BO)c1,1.0
CC(CCNC(C)(C)C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CC(C)(C)C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(CBr)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C=PP)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(C=P)NC[O+](S)c1c[o+]c(S)c(CS)c1,1.0
CC(C=O)NCC(S)c1ccc(S)c(CO)c1,1.0
CC(C=O)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C=O)(CO)NCC(O)c1cpc(S)c(PO)c1,1.0
CC(C=O)(CO)NCC(O)c1cpc(S)c(CS)c1,1.0
CC(C=N)C(C)(C)NCC(O)c1ccc(O)c(CS)[o+]1,1.0
CC(C=N)C(C)(C)NCC(O)c1cc(CO)c(O)c[o+]1,1.0
CC(C=N)C(C)(C)NCC(O)c1c[o+]c(S)c(PS)[o+]1,1.0
CC(C)c1cc(C(O)CNC(O)P)ccc1O,1.0
CC(C)c1cc(C(O)CNC(C)(C)CO)ccc1O,1.0
CC(C)c1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(C)OC(P)NCC(S)c1cc(CS)c(O)p[o+]1,1.0
CC(C)OC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)NC[O+](S)c1cpc(O)c([N-]O)c1,1.0
CC(C)NC[O+](S)c1cpc(O)c(CO)p1,1.0
CC(C)NC[O+](S)c1ccc(O)c([N-]O)p1,1.0
CC(C)NCC(S)c1ccc(S)c(CS)c1,1.0
CC(C)NCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)NCC(S)c1ccc(CO)c(O)c1,1.0
CC(C)NCC(S)c1cc(CO)ccc1O,1.0
CC(C)NCC(O)c1cpc(S)c(CS)c1,1.0
CC(C)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(C)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)NCC(O)c1ccc(O)c(C(C)O)c1,1.0
CC(C)NCC(O)c1ccc(CO)c(S)c1,1.0
CC(C)NCC(O)c1ccc(CO)c(O)c1,1.0
CC(C)NCC(O)c1cc(CS)ccc1O,1.0
CC(C)NCC(O)c1cc(CO)ccc1S,1.0
CC(C)NCC(O)c1cc(CO)ccc1O,1.0
CC(C)NCC(O)c1cc(C(C)S)ccc1O,1.0
CC(C)NCC(O)c1cc(C(C)O)ccc1O,1.0
CC(C)NC(C)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)NC(C)(C)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)CNCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)CNCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)CNCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)CNCC(O)c1ccc(CO)c(O)c1,1.0
CC(C)CNCC(O)c1cc(CO)ccc1O,1.0
CC(C)CNC(C)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)CNC(C)(C)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)CCNCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)CC(C)NCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)CC(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)C(C)NCC(S)c1ccc(O)c(PS)c1,1.0
CC(C)C(C)NCC(O)c1ccc(S)c(PO)c1,1.0
CC(C)C(C)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)C(C)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)C(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)C(C)NCC(O)c1ccc(CO)c(O)c1,1.0
CC(C)C(C)(NCC(S)c1ccc(S)c(CO)c1)B(O)Cl,1.0
CC(C)C(C)(NCC(S)c1ccc(O)c(CO)c1)B(O)Cl,1.0
CC(C)C(C)(NCC(O)c1ccc(S)c(CO)c1)C(C)C,1.0
CC(C)C(C)(NCC(O)c1ccc(O)c(CO)c1)OO,1.0
CC(C)C(C)(NCC(O)c1ccc(O)c(CO)c1)OF,1.0
CC(C)C(C)(NCB(O)c1ccc(O)c(CO)c1)C(N)O,1.0
CC(C)C(C)(CN)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)C(C)(C)NCCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)C(C)(C)NCC(O)c1cccc(O)c1CO,1.0
CC(C)C(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)=CCC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(S)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(S)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(S)CNCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(PP)C(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(P)[O+](S)c1ccc(S)c(PS)c1,1.0
CC(C)(P)NCNCC(S)c1ccc(S)c(PS)c1,1.0
CC(C)(P)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(P)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(P)NCC(O)c1ccc(O)c(CN)c1,1.0
CC(C)(P)NCC(O)c1cc(S)ccc1PO,1.0
CC(C)(P)NCC(O)c1cc(PO)ccc1O,1.0
CC(C)(P)NCC(O)c1cc(CO)c(O)cc1N,1.0
CC(C)(P)NCC(O)c1c[o+]c(S)c(CS)c1,1.0
CC(C)(P)NCC(O)C(O)c1ccc(S)c(CS)c1,1.0
CC(C)(P)NCC(O)C(O)c1ccc(O)c(PN)c1,1.0
CC(C)(P)NC(S)c1cpc(S)c(CS)c1,1.0
CC(C)(P)NC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(P)NC(F)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)(P)NC(C)(O)c1ccc(O)c(CO)c1,1.0
CC(C)(P)C(O)c1cpc(S)c([N-]S)c1,1.0
CC(C)(P)C(O)c1ccc(S)c(CO)c1,1.0
CC(C)(O)NCC(O)c1ccc(S)c(PO)c1,1.0
CC(C)(O)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(O)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(O)Cc1cc(C(O)CNC(C)(C)C)ccc1O,1.0
CC(C)(O)C(C)(CS)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(O)C(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(NO)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(NCP)NCC(S)c1cc(CS)c(S)p[o+]1,1.0
CC(C)(NCCO)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)(NCCN)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)(NCC(O)c1ccc(S)c(CO)c1)PS,1.0
CC(C)(NCC(O)c1ccc(S)c(CO)c1)NC(P)P,1.0
CC(C)(NCC(O)c1ccc(O)c(PO)c1)SO,1.0
CC(C)(NCC(O)c1ccc(O)c(CO)c1)NC(P)P,1.0
CC(C)(NCC(O)c1ccc(O)c(CO)c1)C(O)CO,1.0
CC(C)(NCC(O)c1ccc(O)c(CO)c1)C(N)=O,1.0
CC(C)(NCBO)C(O)c1ccc(O)c(CO)c1,1.0
CC(C)(NCB(O)c1ccc(O)c(CO)c1)C(I)I,1.0
CC(C)(NCB(O)c1ccc(O)c(BO)c1)C(O)(F)CN,1.0
CC(C)(NCB(O)c1ccc(CO)c(O)c1)C(Cl)Cl,1.0
CC(C)(NCB(N)c1ccc(O)c(CO)c1)B(F)Cl,1.0
CC(C)(N)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(C)(N)NCC(O)c1ccc(S)c(PO)c1,1.0
CC(C)(N)C(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(F)C(C)(C)NCC(O)c1ccc(O)c(BO)c1,1.0
CC(C)(Cl)C(C)(BO)NCC(O)c1ccc(S)c(BO)c1,1.0
CC(C)(CS)NCC(S)c1ccc(CO)c(O)c1,1.0
CC(C)(CS)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)(CS)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(CP)NCC(S)c1ccc(O)c(PS)c1,1.0
CC(C)(CO)NC[O+](S)c1cpc(S)c(PS)[o+]1,1.0
CC(C)(CO)NC[O+](O)c1ccc(S)c(PS)c1,1.0
CC(C)(CO)NC[O+](O)c1cc([N-]O)ccc1O,1.0
CC(C)(CO)NC[O+](O)c1cc(PO)ccc1O,1.0
CC(C)(CO)NCC(S)c1ccc(O)c(PS)c1,1.0
CC(C)(CO)NCC(S)c1ccc(O)c(CS)c1,1.0
CC(C)(CO)NCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)(CO)NCC(S)c1cc(CO)ccc1O,1.0
CC(C)(CO)NCC(O)c1cccc(O)c1CO,1.0
CC(C)(CO)NCC(O)c1ccc(S)c(PO)c1,1.0
CC(C)(CO)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(P[O-])c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(CN)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(C=O)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(C(N)P)c1,1.0
CC(C)(CO)NCC(O)c1ccc(O)c(C#N)c1,1.0
CC(C)(CO)NCC(O)c1ccc(CS)c(S)c1,1.0
CC(C)(CO)NCC(O)c1ccc(CO)c(O)c1,1.0
CC(C)(CO)NCC(O)c1cc(CO)ccc1O,1.0
CC(C)(CO)NCC(O)c1c(O)cccc1CO,1.0
CC(C)(CNC=O)NCC(O)c1ccc(O)c(CS)c1,1.0
CC(C)(CN)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(CN)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(CN)C(P)NC[O+](S)c1cpc(S)c(CS)p1,1.0
CC(C)(CI)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(CCl)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(CCO)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C=O)NCC(O)c1cpc(S)c(CS)c1,1.0
CC(C)(C=O)NCC(O)c1cccc(O)c1CO,1.0
CC(C)(C=O)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C=N)C(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C=N)C(C)(C)NCC(O)c1cc(CO)c(O)c[o+]1,1.0
CC(C)(C)[N-]C(P)NC[O+](S)c1cpc(O)c([N-]O)c1,1.0
CC(C)(C)PCNCC(S)c1ccc(S)c(PS)c1,1.0
CC(C)(C)NC[O+](S)c1pcc(S)c([N-]O)p1,1.0
CC(C)(C)NC[O+](S)c1cpc(S)c(CS)c1,1.0
CC(C)(C)NC[O+](O)c1cc(P)ccc1O,1.0
CC(C)(C)NCP(S)c1ccc(S)c(CS)c1,1.0
CC(C)(C)NCNCP(S)c1cpc(O)c(PS)c1,1.0
CC(C)(C)NCNCC(S)c1cpc(S)c(PS)c1,1.0
CC(C)(C)NCNCC(S)c1cpc(S)c(CS)c1,1.0
CC(C)(C)NCNCC(S)c1ccc(O)c(PO)c1,1.0
CC(C)(C)NCNCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(C)NCNCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCC[O+](S)c1ccc(S)c(CS)c1,1.0
CC(C)(C)NCCNCC(O)c1ccc(CO)c(O)c1,1.0
CC(C)(C)NCCCNCC(O)c1cpc(S)c([N-]S)c1,1.0
CC(C)(C)NCCCNCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(C)NCCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCCC(O)(O)c1ccc(S)c(BO)c1,1.0
CC(C)(C)NCCC(N)C(S)c1ccc(S)c(CO)c1,1.0
CC(C)(C)NCC(S)c1ccc(O)c(PS)c1,1.0
CC(C)(C)NCC(S)c1ccc(O)c(CS)c1,1.0
CC(C)(C)NCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCC(S)c1ccc(O)c(C=CCO)c1,1.0
CC(C)(C)NCC(S)c1ccc(CO)c(S)c1,1.0
CC(C)(C)NCC(S)c1ccc(CO)c(O)c1,1.0
CC(C)(C)NCC(S)c1cc(CO)ccc1S,1.0
CC(C)(C)NCC(S)c1cc(CO)ccc1O,1.0
CC(C)(C)NCC(S)c1c(S)ccc(PS)c1S,1.0
CC(C)(C)NCC(S)c1c(S)ccc(O)c1PO,1.0
CC(C)(C)NCC(S)c1c(O)ccc(O)c1CO,1.0
CC(C)(C)NCC(S)c1c(CO)ccc(O)c1CO,1.0
CC(C)(C)NCC(S)NCC(O)c1cpc(O)c([N-]S)c1,1.0
CC(C)(C)NCC(S)NCC(O)c1ccc(S)c(CS)c1,1.0
CC(C)(C)NCC(S)NCC(O)c1ccc(O)c(PO)c1,1.0
CC(C)(C)NCC(S)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCC(S)NCC(O)c1c[o+]c(S)c(PO)c1,1.0
CC(C)(C)NCC(P)NC[O+](S)c1cpc(S)c([N-]S)c1,1.0
CC(C)(C)NCC(P)NCC(S)c1ccc(S)c(PS)c1,1.0
CC(C)(C)NCC(P)NCC(S)c1ccc(O)c(PO)c1,1.0
CC(C)(C)NCC(P)NCC(S)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCC(P)NCC(O)c1ccc(S)c(CO)c1,1.0
CC(C)(C)NCC(P)NCC(O)c1ccc(O)c(CO)c1,1.0
CC(C)(C)NCC(O)c1cpc(S)c([N-]S)c1,1.0
CC(C)(C)NCC(O)c1ccpc(O)c1PS,1.0
CC(C)(C)NCC(O)c1cccc(O)c1CO,1.0
CC(C)(C)NCC(O)c1cccc(CS)c1,1.0
CC(C)(C)NCC(O)c1cccc(CO)c1O,1.0
CC(C)(C)NCC(O)c1cccc(CO)c1,1.0
CC(C)(C)NCC(O)c1ccc(S)c(PS)c1,1.0
CC(C)(C)NCC(O)c1ccc(S)c(PO)c1,1.0
CC(C)(C)NCC(O)c1ccc(S)c(C[S+](O)CO)c1,1.0
CC(C)(C)NCC(O)c1ccc(S)c(CS)c1,1.0
