smiles,aripiprazole-similarity
[SH]=C[N+]N=C=C=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]=C[N+]CC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]=C[N+]C=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]=COC=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]=C=N[N+]C=C=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]=C=N[N+]C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+][SH]SC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+][SH]NC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+][SH]=NOC=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+]C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[SH]#[N+]C=CC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[O-][SH]C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
S[SH][SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
S[SH]SCC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
S[SH]=PCC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
S[N+][SH][SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
SSCC=C1CCc2ccc(OCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
SNC[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
SCC=C1CCc2ccc(OCCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
SC=[SH]C=C1CCc2ccc(OCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
OCSC=C=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
O=CC(S)C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3=O)cc2N1,0.8538011695906432
N#CC=C1CCc2ccc(OCCCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8538011695906432
Clc1ccccc1N1CCN(CCCCCOc2ccc3c(c2)NC(=C[SH]2CNS2)CC3)CC1,0.8538011695906432
Clc1cccc(N2CCN(N3CCN(CCCCOc4ccc5c(c4)CCC5)CC3)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CN3CCN(CCCOc4ccc5c(c4)NCC5)CC3)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=[SH][SH]=[SH]NC=CCC4)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CCCCOCCCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CCCCCCOc3ccc4cc5c(nc4c3)CCC5)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CCCCCCOc3ccc4c(c3)N=C3CCCC3C4)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CCN(CCCCCCCCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8538011695906432
Clc1cccc(N2CC=CC(N3CCN(CCCCOc4ccc5c(c4)NCC5)CC3)C2)c1Cl,0.8538011695906432
CC(=O)c1cccc(N2CCN(CCCCCOc3ccc4c(c3)NC(=S(S)Cl)CC4)CC2)c1[O-],0.8538011695906432
S[SH][SH]C(S)=C1CCc2ccc(OCCCCN3CCN(c4cccc(-c5cccc(Cl)c5Cl)c4Cl)CC3)cc2N1,0.8533333333333333
S[SH]1NC1=C1CCc2ccc(OCCCCCN3CCN(c4cccc(-c5cccc(Cl)c5Cl)c4Cl)CC3)cc2N1,0.8533333333333333
Oc1cccc(N2CCN(CCCCOc3ccc(F)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Oc1cccc(N2CCN(CCCCOc3ccc(Cl)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Oc1ccc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)cc1Cl,0.8533333333333333
OCc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1Cl,0.8533333333333333
OCc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1O,0.8533333333333333
OCc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1F,0.8533333333333333
O=Cc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1F,0.8533333333333333
O=Cc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1Cl,0.8533333333333333
O=Cc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1F,0.8533333333333333
O=Cc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1Cl,0.8533333333333333
Nc1cccc(N2CCN(CCCCOc3ccc(F)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Nc1cccc(N2CCN(CCCCOc3ccc(Cl)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Nc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1C=O,0.8533333333333333
Nc1ccc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)cc1Cl,0.8533333333333333
Nc1ccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1Cc1ccc2c(c1)NC(=C(Cl)CO)CC2,0.8533333333333333
Nc1cc(OCCCCN2CCN(c3cccc(O)c3Cl)CC2)ccc1Cl,0.8533333333333333
Fc1cccc(N2CCN(CCCCOc3ccc(Cl)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Fc1ccc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)cc1Cl,0.8533333333333333
Fc1cc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)ccc1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(O)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(N)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(F)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(Cl)c(P)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(Cl)c(O)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(Cl)c(F)c3)CC2)c1Cl,0.8533333333333333
Cc1cccc(N2CCN(CCCCOc3ccc(Cl)c(Cl)c3)CC2)c1Cl,0.8533333333333333
Cc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1C=O,0.8533333333333333
Cc1ccc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)cc1Cl,0.8533333333333333
Cc1ccc(OCCCCN2CCN(c3cccc(C)c3Cl)CC2)cc1Cl,0.8533333333333333
Cc1ccc(OCCCCN2CCN(c3cccc(Br)c3Cl)CC2)cc1Cl,0.8533333333333333
Cc1cc(OCCCCN2CCN(c3cccc(N)c3Cl)CC2)ccc1Cl,0.8533333333333333
Cc1cc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)ccc1Cl,0.8533333333333333
Cc1cc(OCCCCN2CCN(c3cccc(C)c3Cl)CC2)ccc1Cl,0.8533333333333333
Cc1cc(OCCCCN2CCN(c3cccc(Br)c3Cl)CC2)ccc1Cl,0.8533333333333333
CCc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1O,0.8533333333333333
[SH]#[N+][SH]=C1CCc2cc(Cl)c(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8528528528528528
S[SH][SH]C(S)=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4S)CC3)cc2N1,0.8528528528528528
S[SH][SH]C(S)=C1CCc2ccc(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8528528528528528
SCC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)C(S)C3)cc2N1,0.8528528528528528
O=Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NC(Br)(OBr)CC3)CC1,0.8528528528528528
O=C(O)c1cccc(N2CCN(CCCCCOc3ccc4c(c3)NC(S)=CC4)CC2)c1Cl,0.8528528528528528
O=C(O)c1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)N[SH](#[SH])CC3)CC1,0.8528528528528528
Nc1cc2c(cc1OCCCCN1CCN(c3cccc(Cl)c3Cl)CC1)NC(=CCS)CC2,0.8528528528528528
Nc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc2c1CCC(=C[SH]=[SH])N2,0.8528528528528528
NC1CN(CCCCOc2ccc3c(c2)NC(=C[PH]#[SH])CC3)CCN1c1cccc(Cl)c1Cl,0.8528528528528528
NC1CN(CCCCOc2ccc3c(c2)NC(=C[N+]=[SH])CC3)CCN1c1cccc(Cl)c1Cl,0.8528528528528528
NC(=O)c1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)N[SH](#[SH])CC3)CC1,0.8528528528528528
NC(=O)c1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)NS(=O)CC3)CC1,0.8528528528528528
N=C1CN(c2cccc(Cl)c2Cl)CCN1CCCCOc1ccc2c(c1)NC(=CC=[SH])CC2,0.8528528528528528
N#Cc1cccc(N2CCN(CCCOc3ccc4c(c3)NC(=C(S)[SH]S)CC4)CC2)c1Cl,0.8528528528528528
Cc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc2c1CCC(=C[N+]=[SH])N2,0.8528528528528528
CC1CN(c2cccc(Cl)c2Cl)CCN1CCCCCOc1ccc2c(c1)NC(=C=S)CC2,0.8528528528528528
CC1=Cc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2NC1F,0.8528528528528528
CC(CCOc1ccc2c(c1)NC(C=O)=CC2)CCN1CCN(c2cccc(Cl)c2Cl)CC1,0.8528528528528528
CC(=O)c1cccc(N2CCN(CCCCOc3ccc4c(c3)NC([N+]=[SH])=CC4)CC2)c1Cl,0.8528528528528528
CC(=O)c1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)N[SH](#[SH])CC3)CC1,0.8528528528528528
CC(=O)C1C=Cc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8528528528528528
CC(=O)C1=CCc2ccc(OSCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8528528528528528
CC(=O)C1=CCc2ccc(OCCOCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8528528528528528
C=Cc1c(Cl)cccc1N1CCN(CCCOc2ccc3c(c2)NC(=C(S)[SH]S)CC3)CC1,0.8528528528528528
C=Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NC(C(C)=O)=CC3)CC1,0.8528528528528528
C=C1Cc2ccc(OCCCCN3CCN(c4cccc(Cl)c4O)CC3)cc2NC1=CSCl,0.8528528528528528
C=C1CN(c2cccc(Cl)c2Cl)CCN1CCCCOc1ccc2c(c1)NC(=C=C=[SH])CC2,0.8528528528528528
C=C1CN(CCCCOc2ccc3c(c2)NC(=C[SH]S)CC3)CCN1c1cccc(Cl)c1Cl,0.8528528528528528
C=C1CN(CCCCOc2ccc3c(c2)NC(=C=[SH]=[SH])CC3)CCN1c1cccc(Cl)c1Cl,0.8528528528528528
C=C(CCCOc1ccc2c(c1)NC(=CC#N)CC2)N1CCN(c2cccc(Cl)c2Cl)CC1,0.8528528528528528
C#CC1=Cc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2NC1F,0.8528528528528528
C#CC1(Cl)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4NCl)CC3)cc2N1,0.8528528528528528
Oc1ccc(OCC=C2CCc3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3N2)cc1S,0.8524590163934427
O=C(F)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1COc1ccc2c(c1)NCC2,0.8524590163934427
O=C(Cl)C1=CCc2ccc(OCCCCCN3CCN(C4=CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8524590163934427
N#CC(=O)C=C1Cc2ccc(OCCCCN3CCN(N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8524590163934427
N#CC(=O)C1=CCc2ccc(OCCCCN3CCN(N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8524590163934427
Clc1cccc(SCC=C2CCc3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3N2)c1Cl,0.8524590163934427
[SH]=[SH]OC=C1CCc2ccc(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[SH]=[SH]C=C1CCc2ccc(ONCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[SH]=CC[N+][SH]=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[SH]#[SH]1CCc2ccc(OCCCCON3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[SH]#[SH]1CCc2ccc(NOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[SH]#[PH]CC=C1CCc2ccc(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[O-][SH]C[SH]=C=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
[O-]C[SH]NC=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
S[SH]=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0.8518518518518517
S[SH]=PCC=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
SSCC=C1CCc2ccc(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
SOC[SH]C=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
SC=C1CCc2ccc(ON=CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
Oc1cc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0.8518518518518517
OSCC=C1CCc2ccc(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
ON=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0.8518518518518517
OCc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(O)CC4)CC2)c1Cl,0.8518518518518517
OCC=C1CCc2ccc(NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
OC1=[SH]c2cc(OCCSCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,0.8518518518518517
OC1=[SH]c2cc(OCCOCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,0.8518518518518517
OC1=[SH]c2cc(OCCCCCN3CCN(c4cccc(Cl)c4I)CC3)ccc2CC1,0.8518518518518517
OC1=[SH]c2cc(COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,0.8518518518518517
OC(CCCCOc1ccc2c(c1)NOCC2)N1CCN(c2cccc(Cl)c2Cl)CC1,0.8518518518518517
O=c1o[nH]c2cc(OCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12,0.8518518518518517
Nc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(NO)CC4)CC2)c1Cl,0.8518518518518517
NCc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(O)CC4)CC2)c1Cl,0.8518518518518517
NC1=CCc2ccc(SOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
NC1=CCc2ccc(NOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
N=C(CCCCOc1ccc2c(c1)NOC2)CN1CCN(c2cccc(Cl)c2Cl)CC1,0.8518518518518517
N#Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(N)CC4)CC2)c1Cl,0.8518518518518517
F[SH]C[SH]=C=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
Clc1cccc(N2CCN(SCCCCOc3ccc4c(c3)NC(Br)CC4)CC2)c1Cl,0.8518518518518517
Clc1cccc(N2CCN(OCCCCOc3ccc4c(c3)NC(Cl)CC4)CC2)c1Cl,0.8518518518518517
Clc1cccc(N2CCN(NCCCCOc3ccc4c(c3)NC(Cl)CC4)CC2)c1Cl,0.8518518518518517
Clc1cccc(N2CCN(CCCCOSc3ccc4c(c3)NC(Br)CC4)CC2)c1Cl,0.8518518518518517
Clc1cccc(N2CCN(CCCCONc3ccc4c(c3)NC(Cl)CC4)CC2)c1Cl,0.8518518518518517
Clc1cc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0.8518518518518517
ClSc1cc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,0.8518518518518517
ClNC[SH]C=C1CCc2ccc(OCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
ClN=C1CCc2ccc(OC=CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
ClC=C1CCc2ccc(OC=CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8518518518518517
ClC1=Nc2cc(SOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,0.8518518518518517
Cc1cccc(N2CCN(CCCCCOc3ccc4c(c3)[SH]=C(O)CC4)CC2)c1Cl,0.8518518518518517
Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)[SH]=C(OO)CC3)CC1,0.8518518518518517
COc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(O)CC4)CC2)c1Cl,0.8518518518518517
CC1(Cl)CCc2ccc(OCCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8518518518518517
CC(=O)C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,0.8518518518518517
C=Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=C(O)CC4)CC2)c1Cl,0.8518518518518517
C=Cc1c[nH]c2cc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12,0.8518518518518517
[SH]=[SH][SH][SH]SNC1=CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8515406162464985
[SH]=[SH][SH][SH]=NC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(CCl)c4Cl)CC3)cc2N1,0.8515406162464985
[SH]=[SH]OC=C1CCc2cc3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3nc2N1,0.8515406162464985
[SH]=[SH]=C=C1CCc2ccc(OCCCN3CCN(C4=CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
[SH]=[N+][SH][SH]SC=NC1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8515406162464985
[SH]=[N+]C=C1CCc2ccc(OCCCN3CCN(C4=CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
[SH]#[SH]1CCc2ccc(OCCCCN3CCN(CN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
[SH]#[SH]1CCc2ccc(OCCCCCN3CCN(N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
[SH]#[PH]CC=C1CCc2ccc(OCCCN3CCN(C4=CN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
[O-][SH]OC=C1CCc2cc3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3nc2N1,0.8515406162464985
[O+]#[SH]1CCc2ccc(OCCCCCN3CCN(N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
S[SH]C=C1CCc2ccc(OCCCN3CCN(C4=CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
SN=C=N[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4OCl)CC3)cc2N1,0.8515406162464985
OC=S1CCc2ccc(OCCCCCN3CCN(C4=CN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
OC1CCc2ccc(OCCCCN3CCN(CN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
OC1CCc2ccc(OCCCCCOCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8515406162464985
OC1CCc2ccc(OCCCCCN3CCN(N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.8515406162464985
O=Cc1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)NC(=NNC#[SH][SH]=[SH])CC3)CC1,0.8515406162464985
O=C[SH]=[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4[SH][SH][SH]=[SH])CC3)cc2N1,0.8515406162464985
O=CONc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NC(=CCN[N+]#[SH])CC3)CC1,0.8515406162464985
Clc1cccc(N2CCN(CN3CCN(CCCCOc4ccc5c(c4)NC(Br)CC5)CC3)CC2)c1Cl,0.8515406162464985
Clc1cccc(N2CCN(CCCCOCCCCOc3ccc4c(c3)N[N+]3(CC4)N=C=[SH]3)CC2)c1Cl,0.8515406162464985
Clc1cccc(-c2cccc(N3CCN(CCCCCOc4ccc5c(c4)NOCC5)CC3)c2Cl)c1Cl,0.8515406162464985
Clc1cccc(-c2cccc(N3CCN(CCCCCCOc4ccc5c(c4)NCC5)CC3)c2Cl)c1Cl,0.8515406162464985
O=C1Cc2ccc(OCC=C3CCc4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2C1,0.8512820512820511
Oc1cccc(N2CCN(CCCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8507936507936507
OC1=[SH]c2cc(OCCCCN3CCN(c4ccccc4Cl)CC3)ccc2CC1,0.8507936507936507
Nc1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)NOC3)CC1,0.8507936507936507
NC1=[SH]c2cc(OCCCCN3CCN(c4ccccc4Cl)CC3)ccc2CC1,0.8507936507936507
Clc1pccc(N2CCN(CCCCOc3ccc4c(c3)NOCC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(COCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CNCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCNCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCCN=COc3ccc4c(c3)NCC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCCCOc3ccc4cccnc4c3)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=NC=C4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=CC=C4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CCC=CCOc3ccc4c(c3)NCC4)CC2)c1Cl,0.8507936507936507
Clc1cccc(N2CCN(CC=CCCOc3ccc4c(c3)NCC4)CC2)c1Cl,0.8507936507936507
ClOc1c(Cl)cccc1N1CCN(CCCOc2ccc3c(c2)NCCC3)CC1,0.8507936507936507
Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)CNCC4)CC2)c1Cl,0.8507936507936507
Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NC=CC3)CC1,0.8507936507936507
Cc1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)NOC3)CC1,0.8507936507936507
Cc1c(Cl)cccc1N1CCN(CCCCCOc2ccc3c(c2)CCC3)CC1,0.8507936507936507
COc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NOC3)CC1,0.8507936507936507
CCc1cccc(N2CCN(CCCOc3ccc4c(c3)NCCC4)CC2)c1Cl,0.8507936507936507
CCc1cccc(N2CCN(CCCCOc3ccc4c(c3)CCC4)CC2)c1Cl,0.8507936507936507
CCc1c(Cl)cccc1N1CCN(CCCOc2ccc3c(c2)NCCC3)CC1,0.8507936507936507
C=Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)NOC4)CC2)c1Cl,0.8507936507936507
C=Cc1cccc(N2CCN(CCCCOc3ccc4c(c3)CCC4)CC2)c1Cl,0.8507936507936507
C=C(N)Nc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C,0.8507936507936507
C=C(C)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1CN,0.8507936507936507
C#Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NOC3)CC1,0.8507936507936507
C#Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)CCC3)CC1,0.8507936507936507
Clc1cccc(N2CCN(OCCCCOc3ccc4c(c3)NC(=C3N[SH][N+]#S3)CC4)CC2)c1Cl,0.8505747126436782
Clc1cccc(N2CCN(CCCCCCOc3ccc4c(c3)C3NCCCC3=CC4)CC2)c1Cl,0.8505747126436782
Clc1cccc(N2CC=C(N3CCN(CCCCCCOc4ccc5c(c4)NOC5)CC3)C2)c1Cl,0.8505747126436782
[SH]=[SH][SH]S(=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1)c1cccc(Cl)c1Cl,0.8503937007874015
[SH]=[SH][SH]([SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1)c1cccc(Cl)c1Cl,0.8503937007874015
